system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
10,0.0,1.0,0.0,0.0213,0.21022727,0.0139,0.054,0.0428,0.0362,-0.19733925,0.0363,0.0319,0.0307,0.0273,0.0277,0.32524273,1.5214286,0.0,0.77737224,0.6691312,0.32524273,0.12345679,-0.134375,-0.14015748,0.75206614,1.95,0.84382284,0.4965035,0.77737224,0.64953274,0.58677685,0.0,-31.679945,-19.456434,12.223512,16.39425393518127,82.60009037479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60009037479,16.39425393518127]}"
11,0.0,1.0,0.0,0.0191,0.16819572,0.0136,0.0563,0.045,0.0354,-0.22791712,0.0373,0.0327,0.0322,0.0267,0.0269,0.32506204,1.3941606,0.0,0.71268654,0.62765956,0.32506204,0.16593887,-0.16199377,-0.14009662,0.7521127,1.9489051,0.7849224,0.42350334,0.71268654,0.7083333,0.5380282,0.0,-30.840586,-19.467926,11.372661,16.39425393518127,82.68992190320195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68992190320195,16.39425393518127]}"
12,0.0,1.0,0.0,0.0199,0.10249308,0.0162,0.0462,0.0387,0.0325,-0.17407878,0.0368,0.0312,0.0291,0.0248,0.0263,0.20975609,1.2208589,0.0,0.7991968,0.7019438,0.20975609,0.109619685,-0.16640253,-0.13438046,0.76073617,1.5214723,0.83762884,0.5128866,0.7991968,0.81,0.61042947,0.0,-31.502516,-18.699883,12.802631,16.39425393518127,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,16.39425393518127]}"
13,0.0,1.0,0.0,0.01295,0.14855877,0.0096,0.03725,0.027,0.02145,-0.26916525,0.01765,0.0143,0.01665,0.01555,0.01685,0.23658052,1.3350515,0.0,0.827476,0.5742972,0.23658052,0.09122807,-0.023188407,-0.15945946,0.7215777,1.6030928,0.7915129,0.47785977,0.827476,0.7356322,0.60092807,0.0,-31.423807,-18.161785,13.262021,16.39425393518127,82.95941648843781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,16.39425393518127]}"
14,0.0,1.0,0.0,0.023,0.13022113,0.0177,0.0522,0.0451,0.0395,-0.13849509,0.0403,0.038,0.037,0.0297,0.0321,0.25316456,1.2921349,0.0,0.7718121,0.75525814,0.25316456,0.12713473,-0.113259666,-0.14161849,0.75,1.6685393,0.8738938,0.50884956,0.7718121,0.76623374,0.5808081,0.0,-30.616209,-19.25886,11.35735,16.484085463593217,82.68992190320195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68992190320195,16.484085463593217]}"
15,0.0,1.0,0.0,0.0223,0.1377551,0.0169,0.0505,0.0371,0.0357,-0.17169374,0.0406,0.0354,0.0334,0.0271,0.0289,0.23181818,1.3117647,0.0,0.81985295,0.7055336,0.23181818,0.097165994,-0.16834532,-0.13694267,0.7569832,1.5941176,0.9596774,0.5994624,0.81985295,0.75446427,0.622905,0.0,-31.384624,-18.997313,12.387312,16.484085463593217,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,16.484085463593217]}"
16,0.0,1.0,0.0,0.0207,0.13424657,0.0158,0.0466,0.0361,0.0355,-0.13520098,0.0317,0.0296,0.0364,0.0291,0.0316,0.2962138,1.3018868,0.0,0.7089041,0.7601713,0.2962138,0.16867469,-0.0015797789,-0.099071205,0.8174157,1.8301886,0.980663,0.5718232,0.7089041,0.75961536,0.58146065,0.0,-31.890154,-18.738852,13.151303,16.484085463593217,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,16.484085463593217]}"
17,0.0,1.0,0.0,0.0689,0.064092666,0.0606,0.0769,0.0674,0.0576,-0.14349443,0.0672,0.0617,0.0627,0.0575,0.0601,-0.026248941,1.1350906,0.0,1.1961806,0.74805194,-0.026248941,-0.090189874,-0.05577376,-8.6880976E-4,0.9965338,0.9472817,0.85333335,1.0207407,1.1961806,0.87826085,1.1941074,0.0,-31.809896,-19.63571,12.174186,16.57391699200517,82.60009037479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60009037479,16.57391699200517]}"
18,0.0,1.0,0.0,0.0245,0.12514351,0.01905,0.0631,0.05385,0.0465,-0.15145986,0.04675,0.0411,0.0431,0.0368,0.04325,0.31781557,1.2793734,0.0,0.66395664,0.7357595,0.31781557,0.20065252,-0.03888889,-0.11644658,0.78969955,1.921671,0.86190915,0.45412418,0.66395664,0.7743902,0.52575105,0.0,-31.180058,-18.789011,12.391046,16.57391699200517,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,16.57391699200517]}"
19,0.0,1.0,0.0,0.0253,0.15922108,0.01835,0.05505,0.0461,0.0375,-0.18962723,0.0425,0.0376,0.037,0.0312,0.03425,0.259334,1.3712738,0.0,0.8083067,0.6799637,0.259334,0.10442478,-0.10749186,-0.09170306,0.82978725,1.691057,0.8116883,0.54761904,0.8083067,0.72244096,0.67287236,0.0,-31.410473,-18.988358,12.422114,16.57391699200517,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,16.57391699200517]}"
20,0.0,1.0,0.0,0.01445,0.12670565,0.0112,0.04055,0.03125,0.02375,-0.26127526,0.0195,0.0169,0.0177,0.0172,0.01805,0.2112676,1.278761,0.0,0.8352601,0.5842558,0.2112676,0.08688784,-0.03861518,-0.15995117,0.721174,1.5221239,0.75757575,0.46092504,0.8352601,0.7697595,0.60587,0.0,-31.417562,-18.475586,12.941977,16.57391699200517,82.95941648843781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,16.57391699200517]}"
21,0.0,1.0,0.0,0.0255,0.12831858,0.0197,0.06335,0.0535,0.0474,-0.14401805,0.04775,0.04505,0.0459,0.03785,0.04045,0.31537792,1.2878788,0.0,0.67193675,0.7470449,0.31537792,0.1949487,-0.08276644,-0.11202346,0.7968421,1.9116162,0.88432837,0.47574627,0.67193675,0.76953125,0.5368421,0.0,-30.465961,-19.167221,11.298739,16.663748520417123,82.68992190320195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68992190320195,16.663748520417123]}"
22,0.0,1.0,0.0,0.02545,0.1323693,0.0195,0.0587,0.0476,0.0422,-0.16352825,0.0426,0.0397,0.04115,0.03785,0.0386,0.31996512,1.2984694,0.0,0.67061925,0.7176871,0.31996512,0.19589257,-0.049261082,-0.054341037,0.89479905,1.9311224,0.884696,0.533543,0.67061925,0.7632094,0.6016548,0.0,-31.029987,-19.653755,11.376232,16.663748520417123,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,16.663748520417123]}"
23,0.0,1.0,0.0,0.03615,0.16144578,0.0261,0.05625,0.05045,0.04395,-0.12275449,0.0465,0.04185,0.04235,0.03845,0.04115,0.19132456,1.379771,0.0,0.9377432,0.77994674,0.19132456,0.030831099,-0.06103822,-0.066747576,0.87287176,1.4675573,0.8694362,0.71513355,0.9377432,0.72,0.8206583,0.0,-31.717869,-19.20209,12.5157795,16.663748520417123,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,16.663748520417123]}"
24,0.0,1.0,0.0,0.01665,0.15625,0.01215,0.04285,0.0328,0.02605,-0.24383163,0.0257,0.01995,0.02255,0.0208,0.02165,0.26251897,1.3591837,0.0,0.7966507,0.6065192,0.26251897,0.11081442,-0.08553326,-0.112059765,0.7954111,1.6979592,0.7917933,0.506079,0.7966507,0.72537315,0.6367113,0.0,-31.893185,-18.972809,12.920377,16.663748520417123,82.95941648843781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,16.663748520417123]}"
25,0.0,1.0,0.0,0.025,0.19904077,0.0167,0.0682,0.0619,0.0544,-0.112561174,0.0471,0.0476,0.0491,0.0431,0.0455,0.44147158,1.4880953,0.0,0.5787037,0.7964861,0.44147158,0.2657856,-0.017278617,-0.11589744,0.79082566,2.5654762,0.87741935,0.4032258,0.5787037,0.66533864,0.4587156,0.0,-31.337255,-19.413729,11.923527,16.753580048829075,82.68992190320195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68992190320195,16.753580048829075]}"
26,0.0,1.0,0.0,0.0304,0.15589353,0.0222,0.0567,0.0494,0.0414,-0.1559633,0.0442,0.0394,0.04,0.0349,0.0349,0.22241682,1.3632287,0.0,0.8685714,0.72887325,0.22241682,0.06891271,-0.117572695,-0.08519004,0.84096384,1.5650225,0.8363636,0.6141414,0.8685714,0.72786885,0.7325301,0.0,-31.290165,-19.376163,11.9140005,16.753580048829075,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,16.753580048829075]}"
27,0.0,1.0,0.0,0.03046,0.062681705,0.026866667,0.0699,0.0552,0.055933334,-0.11099338,0.0495,0.048433334,0.049333334,0.0435,0.04605,0.23638086,1.1295426,0.0,0.69862384,0.7990476,0.23638086,0.17631152,-0.03610675,-0.1250419,0.7763236,1.6131026,1.0114527,0.55081373,0.69862384,0.87914485,0.54360497,0.0,-31.657503,-18.95512,12.702383,16.753580048829075,82.95941648843781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,16.753580048829075]}"
28,0.0,1.0,0.0,0.0315,0.14754099,0.0234,0.0672,0.0606,0.0504,-0.14285715,0.0579,0.0507,0.0482,0.0428,0.0477,0.29305136,1.3404255,0.0,0.73426574,0.7488856,0.29305136,0.15208614,-0.09659091,-0.08154506,0.84752476,1.8212765,0.830313,0.51894563,0.73426574,0.74050635,0.62376237,0.0,-32.104557,-19.884384,12.220173,16.843411577241028,82.68992190320195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68992190320195,16.843411577241028]}"
29,0.0,1.0,0.0,0.0315,0.1013986,0.0257,0.0674,0.06,0.0525,-0.12427022,0.0505,0.0469,0.0492,0.0439,0.0452,0.26149425,1.2209302,0.0,0.71590906,0.7777778,0.26149425,0.16445623,-0.0553814,-0.08921162,0.83460075,1.7015504,0.8735441,0.52412647,0.71590906,0.81329113,0.5988593,0.0,-30.967106,-19.624693,11.342414,16.843411577241028,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,16.843411577241028]}"
30,0.0,1.0,0.0,0.0311,0.19615385,0.0209,0.0684,0.0599,0.0544,-0.11400651,0.055,0.0499,0.0484,0.0441,0.0473,0.35692307,1.4809524,0.0,0.7036199,0.7941606,0.35692307,0.17287233,-0.07526882,-0.104568526,0.8091743,2.1,0.9066667,0.5183333,0.7036199,0.6698718,0.5706422,0.0,-30.34944,-19.102894,11.246545,16.93324310565298,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,16.93324310565298]}"
31,0.0,1.0,0.0,0.0637,0.06879195,0.0555,0.0778,0.0741,0.0665,-0.07830908,0.073,0.0692,0.0715,0.0723,0.072,0.13145539,1.1456834,0.0,0.87983423,0.85365856,0.13145539,0.0632353,-0.0068965517,0.041786745,1.0855856,1.3003597,0.8962264,0.8584906,0.87983423,0.86990595,0.9564565,0.0,-33.30836,-20.831186,12.477173,17.023074634064933,82.60009037479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60009037479,17.023074634064933]}"
32,0.0,1.0,0.0,0.0263,0.19274376,0.0178,0.0688,0.0596,0.0493,-0.16511431,0.0506,0.046,0.0438,0.0426,0.0439,0.410596,1.4692737,0.0,0.6159251,0.71552974,0.410596,0.23657474,-0.07089947,-0.07290533,0.8623482,2.3798883,0.82579565,0.44053602,0.6159251,0.67424244,0.5323887,0.0,-30.82315,-19.311354,11.511798,17.023074634064933,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,17.023074634064933]}"
33,0.0,1.0,0.0,0.0392,0.10422535,0.0318,0.0685,0.0646,0.0648,-0.027756939,0.0669,0.061,0.0582,0.0503,0.0514,0.22533496,1.2288401,0.0,0.7777778,0.9446064,0.22533496,0.12402235,-0.13102283,-0.12597741,0.77503854,1.5768025,1.0015455,0.6058733,0.7777778,0.8091603,0.6040062,0.0,-32.610706,-20.83896,11.771747,17.112906162476882,82.60009037479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60009037479,17.112906162476882]}"
34,0.0,1.0,0.0,0.025433334,0.17384616,0.0179,0.067483336,0.0544,0.04788333,-0.1698931,0.048825,0.040471427,0.040883332,0.0413,0.0415,0.39527026,1.4129629,0.0,0.6143317,0.708508,0.39527026,0.23776224,-0.081096046,-0.073817976,0.8607155,2.2944446,0.87859327,0.46666667,0.6143317,0.7010444,0.53004515,0.0,-31.397734,-19.265072,12.13266,17.112906162476882,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,17.112906162476882]}"
35,0.0,1.0,0.0,0.02838,0.15713412,0.020672223,0.073825,0.0677375,0.058,-0.12004551,0.05645,0.052833334,0.05256,0.044745833,0.047075,0.36799642,1.3662477,0.0,0.63283473,0.784579,0.36799642,0.22380371,-0.090557836,-0.12899956,0.77015203,2.1541188,0.85498434,0.4183527,0.63283473,0.7258505,0.48846817,0.0,-30.743608,-18.948082,11.795527,17.112906162476882,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,17.112906162476882]}"
36,0.0,1.0,0.0,0.0323,0.1505829,0.023845455,0.0734875,0.06777,0.05845,-0.11397442,0.060644444,0.055366665,0.05595,0.04892857,0.04937143,0.34467128,1.348899,0.0,0.6587995,0.7942925,0.34467128,0.20471333,-0.10246718,-0.08867159,0.8356716,2.0433345,0.8612052,0.47590983,0.6587995,0.7359708,0.55166525,0.0,-31.017254,-19.289156,11.728099,17.112906162476882,82.95941648843781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,17.112906162476882]}"
37,0.0,1.0,0.0,0.02495,0.14580941,0.0186,0.0543,0.0434,0.03445,-0.22366197,0.0397,0.0349,0.0355,0.028,0.03065,0.20171674,1.3342246,0.0,0.88790035,0.63327205,0.20171674,0.05760151,-0.1286425,-0.10328262,0.8104197,1.4973263,0.79195404,0.5735632,0.88790035,0.74251497,0.7221418,0.0,-31.087648,-17.732246,13.355402,17.112906162476882,83.22891107367366,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.22891107367366,17.112906162476882]}"
38,0.0,1.0,0.0,0.0264,0.15536106,0.0193,0.0635,0.0496,0.04045,-0.22174121,0.0421,0.03745,0.0392,0.0342,0.03455,0.27850467,1.3608247,0.0,0.7696793,0.6360063,0.27850467,0.12871288,-0.09849967,-0.083724044,0.8434032,1.7628866,0.8138833,0.5311871,0.7696793,0.7283019,0.65104806,0.0,-31.172575,-17.505768,13.666806,17.112906162476882,83.31874260208562,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.31874260208562,17.112906162476882]}"
39,0.0,1.0,0.0,0.02305,0.124390244,0.01795,0.0564,0.04455,0.0351,-0.23278688,0.03525,0.0319,0.0319,0.02805,0.0277,0.21956521,1.2770083,0.0,0.8188277,0.62123895,0.21956521,0.09784736,-0.11993646,-0.111638956,0.796875,1.5540166,0.7861142,0.5162374,0.8188277,0.775378,0.65482956,0.0,-31.227299,-17.136196,14.0911045,17.112906162476882,83.40857413049757,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40857413049757,17.112906162476882]}"
40,0.0,1.0,0.0,0.02745,0.22956327,0.0172,0.05825,0.0444,0.03735,-0.21861924,0.0419,0.03715,0.03845,0.0333,0.03675,0.3188119,1.5867052,0.0,0.82185626,0.6401028,0.3188119,0.096296296,-0.06547997,-0.05732484,0.8891856,1.9248555,0.83932585,0.61685395,0.82185626,0.62431943,0.73297733,0.0,-30.905437,-16.47441,14.431028,17.112906162476882,83.49840565890952,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49840565890952,17.112906162476882]}"
41,0.0,1.0,0.0,0.02135,0.21306819,0.01385,0.04705,0.0386,0.0321,-0.18888187,0.03555,0.0313,0.0321,0.02615,0.0272,0.3075,1.530466,0.0,0.81333333,0.6808059,0.3075,0.101052634,-0.13306773,-0.102145925,0.8121118,1.874552,0.82945734,0.5516796,0.81333333,0.64568764,0.6630435,0.0,-29.880665,-15.928359,13.952306,17.112906162476882,83.58823718732147,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.58823718732147,17.112906162476882]}"
42,150.0,-0.8660254,0.5,0.053,0.08329075,0.04485,0.0714,0.06485,0.05675,-0.11431916,0.05985,0.0562,0.05695,0.0529,0.0552,0.08235294,1.1790879,0.0,1.0,0.7937063,0.08235294,-9.4428705E-4,-0.04041721,-0.035111718,0.9305189,1.1768632,0.873749,0.8160123,1.0,0.84463274,0.9322779,0.0,-32.51936,-20.710953,11.808407,17.202737690888835,82.60009037479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60009037479,17.202737690888835]}"
43,0.0,1.0,0.0,0.0505,0.019687027,0.04855,0.0772,0.0671,0.06065,-0.12005804,0.0609,0.04785,0.0475,0.0491,0.04395,0.0056323605,1.0380267,0.0,1.0264227,0.78460544,0.0056323605,-0.014056225,-0.16165951,-0.10523918,0.80823046,1.0092497,0.9025298,0.7514881,1.0264227,0.9594862,0.8312757,0.0,-32.186962,-20.25448,11.932483,17.202737690888835,82.68992190320195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68992190320195,17.202737690888835]}"
44,0.0,1.0,0.0,0.0213,0.14824797,0.0158,0.0585,0.05,0.042,-0.1641791,0.0483,0.0396,0.0381,0.0311,0.0327,0.32622603,1.3396226,0.0,0.6826923,0.71672356,0.32622603,0.1870229,-0.19259259,-0.14911081,0.7387173,1.9559748,0.83832335,0.4251497,0.6826923,0.7383177,0.50593823,0.0,-30.757471,-19.83613,10.921341,17.202737690888835,82.7797534316139,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7797534316139,17.202737690888835]}"
45,0.0,1.0,0.0,0.0273,0.1375,0.0207,0.0636,0.054,0.0482,-0.13774598,0.051,0.0424,0.0417,0.0375,0.0383,0.28865978,1.3125,0.0,0.72606385,0.7566719,0.28865978,0.1574074,-0.14221725,-0.12485414,0.7763975,1.8028846,0.8909427,0.5046211,0.72606385,0.75547445,0.5652174,0.0,-30.87565,-19.535011,11.340638,17.202737690888835,82.86958496002586,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,17.202737690888835]}"
46,0.0,1.0,0.0,0.03255,0.14713657,0.0242,0.074,0.0672,0.0609,-0.09710897,0.063575,0.0556,0.054075,0.0471,0.047133334,0.3211781,1.3395061,0.0,0.68961865,0.82186234,0.3211781,0.1826742,-0.14851336,-0.12777779,0.77213115,1.9382716,0.9049034,0.48365527,0.68961865,0.7411945,0.5336065,0.0,-31.475323,-18.61376,12.861564,17.202737690888835,82.95941648843781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,17.202737690888835]}"
47,0.0,1.0,0.0,0.0285,0.08159393,0.0242,0.0656,0.05005,0.04075,-0.23366244,0.0476,0.0416,0.0426,0.0357,0.03845,0.19198665,1.1728395,0.0,0.7960894,0.62024355,0.19198665,0.11214953,-0.106333524,-0.066056244,0.873929,1.4691358,0.8125623,0.5682951,0.7960894,0.84615386,0.6976744,0.0,-31.153019,-18.561922,12.591097,17.202737690888835,83.13907954526171,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.13907954526171,17.202737690888835]}"
48,0.0,1.0,0.0,0.028,0.14052953,0.0211,0.06175,0.0496,0.0417,-0.19381344,0.043,0.0375,0.0375,0.0344,0.03285,0.23963964,1.3207548,0.0,0.8115942,0.6742118,0.23963964,0.102564104,-0.13381675,-0.09592641,0.8229665,1.6226416,0.8390342,0.5633803,0.8115942,0.75088966,0.6698565,0.0,-31.14639,-18.169832,12.976559,17.202737690888835,83.22891107367366,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.22891107367366,17.202737690888835]}"
49,0.0,1.0,0.0,0.0292,0.17034069,0.0207,0.073,0.05995,0.0495,-0.19183673,0.05245,0.04665,0.04705,0.0403,0.041,0.32131147,1.4038461,0.0,0.7227723,0.6771546,0.32131147,0.15971223,-0.12252542,-0.10244989,0.8125,1.9375,0.82431304,0.48626146,0.7227723,0.7064846,0.58870965,0.0,-30.891926,-17.325617,13.566308,17.202737690888835,83.31874260208562,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.31874260208562,17.202737690888835]}"
50,0.0,1.0,0.0,0.02405,0.19950125,0.01605,0.0668,0.0508,0.04195,-0.22850575,0.04385,0.0386,0.0369,0.0326,0.03365,0.340185,1.4891641,0.0,0.735474,0.6270553,0.340185,0.15092674,-0.1316129,-0.12541918,0.77526754,2.018576,0.82416505,0.47249508,0.735474,0.66459626,0.57193816,0.0,-30.81805,-17.140238,13.677812,17.202737690888835,83.40857413049757,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40857413049757,17.202737690888835]}"
51,0.0,1.0,0.0,0.0318,0.15531336,0.02325,0.0637,0.0526,0.0451,-0.17095588,0.04795,0.04395,0.04385,0.0395,0.04115,0.25896415,1.3618844,0.0,0.8030303,0.70689654,0.25896415,0.10799439,-0.07631874,-0.06619386,0.8738938,1.6916488,0.85578746,0.60341555,0.8030303,0.7288401,0.70353985,0.0,-30.906282,-16.530985,14.375297,17.202737690888835,83.49840565890952,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49840565890952,17.202737690888835]}"
