system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
10,0.0,1.0,0.0,0.0125,0.05042017,0.0113,0.0413,0.024,0.0164,-0.43154246,0.0215,0.0182,0.0176,0.0121,0.0133,0.034188036,1.0964912,0.0,1.0245901,0.39613527,0.034188036,-0.016260162,-0.23563218,-0.1508772,0.73333335,1.0614035,0.68049794,0.5186722,1.0245901,0.8968254,0.75757575,0.0,-36.324318,-23.503757,12.820562,6.06362816780677,73.16777989153502,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.16777989153502,6.06362816780677]}"
11,180.0,-1.0,1.2246469E-16,0.0117,0.093457945,0.0097,0.04165,0.0232,0.01645,-0.43373495,0.0208,0.0176,0.0169,0.0137,0.01445,0.17094018,1.1938776,0.0,0.84782606,0.39401197,0.17094018,0.07874016,-0.18014185,-0.09121061,0.82779455,1.3979592,0.7060086,0.50214595,0.84782606,0.8220339,0.70694864,0.0,-36.400936,-23.009697,13.391239,6.06362816780677,73.25761141994698,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.25761141994698,6.06362816780677]}"
12,0.0,1.0,0.0,0.0137,0.08730159,0.0115,0.0427,0.0262,0.0194,-0.37520128,0.0233,0.0203,0.0201,0.0157,0.0166,0.15441176,1.1810344,0.0,0.8670886,0.45327103,0.15441176,0.06802721,-0.1679198,-0.10541311,0.8051282,1.3534483,0.7376426,0.5209125,0.8670886,0.8333333,0.7025641,0.0,-35.737934,-22.674803,13.06313,6.06362816780677,73.43727447677088,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43727447677088,6.06362816780677]}"
13,0.0,1.0,0.0,0.0222,0.05463183,0.0199,0.0443,0.0307,0.0253,-0.2729885,0.0289,0.0256,0.0269,0.0215,0.0232,0.038647342,1.11,0.0,1.0277778,0.5698198,0.038647342,-0.016018307,-0.10940499,-0.081196584,0.8464567,1.075,0.8214286,0.72077924,1.0277778,0.89237666,0.87401575,0.0,-34.439476,-21.571383,12.868093,6.06362816780677,73.52710600518283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52710600518283,6.06362816780677]}"
14,0.0,1.0,0.0,0.017,0.08280255,0.0144,0.0427,0.0262,0.0207,-0.34700316,0.0251,0.0217,0.0209,0.0167,0.0189,0.073954985,1.1724138,0.0,1.0119047,0.48364487,0.073954985,-0.008902078,-0.14090909,-0.10695187,0.80288464,1.1517241,0.78707224,0.6463878,1.0119047,0.84210527,0.8173077,0.0,-32.5832,-21.10222,11.480978,6.06362816780677,73.61693753359478,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.61693753359478,6.06362816780677]}"
15,0.0,1.0,0.0,0.0244,0.056277055,0.0218,0.0453,0.0316,0.0247,-0.2942857,0.0286,0.0262,0.026,0.0222,0.024,0.009090909,1.1141553,0.0,1.0941705,0.54405284,0.009090909,-0.047210302,-0.08745247,-0.053304903,0.8951613,1.0136986,0.7791798,0.7697161,1.0941705,0.8897959,0.983871,0.0,-33.5402,-20.685736,12.854464,6.06362816780677,73.70676906200674,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70676906200674,6.06362816780677]}"
16,0.0,1.0,0.0,0.0212,0.04950495,0.0192,0.0432,0.0306,0.0244,-0.2781065,0.0277,0.0245,0.0236,0.0201,0.0216,0.022900764,1.0984457,0.0,1.049505,0.5635104,0.022900764,-0.026634382,-0.123732254,-0.09662921,0.82040817,1.0414507,0.7947883,0.6905537,1.049505,0.90140843,0.86530614,0.0,-34.143593,-20.525015,13.61858,6.06362816780677,73.79660059041869,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79660059041869,6.06362816780677]}"
17,0.0,1.0,0.0,0.02,0.030927835,0.0188,0.0394,0.0299,0.0225,-0.273021,0.0257,0.0229,0.0223,0.0191,0.02,0.007915568,1.0582011,0.0,1.0416666,0.56962025,0.007915568,-0.023017902,-0.124726474,-0.08173077,0.84513277,1.010582,0.75,0.6666667,1.0416666,0.93532336,0.88495576,0.0,-34.343094,-20.103916,14.23918,6.06362816780677,73.88643211883064,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88643211883064,6.06362816780677]}"
18,0.0,1.0,0.0,0.0392,0.014230272,0.0381,0.0554,0.0457,0.041,-0.1493776,0.0481,0.0435,0.0427,0.0368,0.0393,-0.017356476,1.026178,0.0,1.0623306,0.7387387,-0.017356476,-0.031578947,-0.1006865,-0.053984575,0.8953771,0.9633508,0.8951965,0.8558952,1.0623306,0.9694657,0.9537713,0.0,-33.71855,-20.038057,13.680494,6.1534596962187225,72.0898015505916,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.0898015505916,6.1534596962187225]}"
19,0.0,1.0,0.0,0.0317,0.058430716,0.0282,0.0463,0.0347,0.0312,-0.1948387,0.0367,0.0315,0.0306,0.0295,0.03,0.022530328,1.1201414,0.0,1.070946,0.67241377,0.022530328,-0.035947714,-0.10044978,-0.028006589,0.942492,1.0424029,0.8965517,0.91091955,1.070946,0.8867925,1.0127796,0.0,-33.203777,-19.857208,13.34657,6.1534596962187225,72.17963307900355,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.17963307900355,6.1534596962187225]}"
20,0.0,1.0,0.0,0.0345,0.047040973,0.0314,0.0525,0.0459,0.0395,-0.14130434,0.0423,0.0369,0.0366,0.0343,0.0352,0.04414003,1.0952381,0.0,1.0029069,0.7509506,0.04414003,-0.0029069767,-0.091612905,-0.07046071,0.86616164,1.0888889,0.8586956,0.75,1.0029069,0.90751445,0.8712121,0.0,-32.311707,-19.375597,12.936108,6.1534596962187225,72.2694646074155,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2694646074155,6.1534596962187225]}"
21,0.0,1.0,0.0,0.0443,0.020149684,0.04255,0.05085,0.04275,0.04095,-0.10784314,0.0456,0.04215,0.04295,0.03735,0.04225,-0.06508135,1.038687,0.0,1.1829106,0.8037291,-0.06508135,-0.08511941,-0.03813318,-0.04597701,0.90986603,0.8757327,0.9556593,1.033839,1.1829106,0.9583333,1.0791718,0.0,-30.921864,-19.085594,11.836268,6.1534596962187225,72.35929613582745,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.35929613582745,6.1534596962187225]}"
22,0.0,1.0,0.0,0.0499,0.030459473,0.04695,0.05625,0.0491,0.0465,-0.09489051,0.05225,0.04795,0.0485,0.0418,0.048,-0.05802817,1.0605738,0.0,1.1909308,0.82519966,-0.05802817,-0.08833151,-0.042394016,-0.053227633,0.8969957,0.8884166,0.94512194,1.0142276,1.1909308,0.939,1.0708154,0.0,-31.639385,-19.282202,12.357183,6.1534596962187225,72.44912766423941,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44912766423941,6.1534596962187225]}"
23,0.0,1.0,0.0,0.0421,0.028711056,0.03975,0.05055,0.04485,0.0416,-0.097124256,0.04515,0.04165,0.04145,0.03815,0.0402,-0.020539153,1.0564617,0.0,1.1006536,0.8213228,-0.020539153,-0.049221184,-0.057996485,-0.043260187,0.9148681,0.95734,0.92547274,0.9365962,1.1006536,0.9419431,1.0095923,0.0,-31.829927,-19.219637,12.61029,6.1534596962187225,72.53895919265136,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.53895919265136,6.1534596962187225]}"
24,0.0,1.0,0.0,0.04505,0.03444317,0.04205,0.05405,0.045,0.04225,-0.122533746,0.0475,0.0433,0.0432,0.0408,0.0415,-0.015087508,1.0688019,0.0,1.101467,0.78024006,-0.015087508,-0.04950495,-0.06741573,-0.017459363,0.96340024,0.9679715,0.9368071,0.99889135,1.101467,0.93134,1.0637544,0.0,-31.538212,-18.488207,13.050005,6.1534596962187225,72.62879072106331,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62879072106331,6.1534596962187225]}"
25,0.0,1.0,0.0,0.0473,0.053452116,0.0425,0.0588,0.0527,0.0473,-0.10838831,0.0525,0.0488,0.0478,0.0448,0.0463,0.026345933,1.1103287,0.0,1.0534521,0.803056,0.026345933,-0.027144408,-0.06275304,-0.027144408,0.9451477,1.0516431,0.8958333,0.8958333,1.0534521,0.89662445,0.9978903,0.0,-31.44352,-18.184824,13.258696,6.1534596962187225,72.71862224947526,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71862224947526,6.1534596962187225]}"
26,0.0,1.0,0.0,0.04665,0.023587493,0.0445,0.0556,0.0473,0.0451,-0.10427011,0.05025,0.0471,0.048,0.0414,0.04635,-0.036088474,1.0459641,0.0,1.1240964,0.80969477,-0.036088474,-0.059625212,-0.04037267,-0.042774566,0.9159292,0.92825115,0.9514768,0.98417723,1.1240964,0.95187163,1.0320797,0.0,-31.415438,-17.844238,13.571198,6.1534596962187225,72.80845377788721,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80845377788721,6.1534596962187225]}"
27,0.0,1.0,0.0,0.0331,0.027950311,0.0313,0.05395,0.0414,0.03505,-0.21235955,0.0386,0.0352,0.035,0.0296,0.03215,-0.027914613,1.0541401,0.0,1.1144781,0.6484736,-0.027914613,-0.05582137,-0.09116608,-0.08430008,0.84210527,0.9426752,0.8445783,0.7975904,1.1144781,0.9427711,0.9416785,0.0,-31.397047,-21.336876,10.060172,6.1534596962187225,72.89828530629917,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89828530629917,6.1534596962187225]}"
28,0.0,1.0,0.0,0.0114,0.08571429,0.0096,0.0407,0.0291,0.0197,-0.34768212,0.0231,0.0193,0.0192,0.0142,0.0157,0.19327731,1.1752577,0.0,0.7972028,0.48284313,0.19327731,0.109375,-0.19072165,-0.16224189,0.7171717,1.4639175,0.6746575,0.39041096,0.7972028,0.8347826,0.57575756,0.0,-31.860231,-21.37328,10.486951,6.1534596962187225,72.98811683471112,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.98811683471112,6.1534596962187225]}"
29,270.0,-1.8369701E-16,-1.0,0.0123,0.051282052,0.0111,0.0447,0.0257,0.0179,-0.428115,0.0224,0.0193,0.0188,0.0129,0.0148,0.075,1.0982143,0.0,0.9461538,0.39955357,0.075,0.023809524,-0.20430107,-0.16233766,0.71666664,1.1517857,0.6937984,0.47674417,0.9461538,0.8951613,0.68333334,0.0,-35.983776,-22.672754,13.311019,6.1534596962187225,73.16777989153502,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.16777989153502,6.1534596962187225]}"
30,90.0,6.123234E-17,1.0,0.0141,0.11023622,0.0113,0.0442,0.0254,0.0203,-0.37054265,0.0234,0.0201,0.0203,0.0171,0.0168,0.20422535,1.2368422,0.0,0.8197674,0.4582393,0.20422535,0.09615385,-0.1641791,-0.0855615,0.8382353,1.5,0.79607844,0.5529412,0.8197674,0.79577464,0.6911765,0.0,-36.42233,-23.083738,13.338591,6.1534596962187225,73.34744294835893,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.34744294835893,6.1534596962187225]}"
31,0.0,1.0,0.0,0.0157,0.13357401,0.012,0.0414,0.0258,0.0189,-0.37313432,0.0251,0.0212,0.0195,0.0156,0.0163,0.13043478,1.2975206,0.0,1.0,0.4554217,0.13043478,-0.0031948881,-0.21256039,-0.09565217,0.8210526,1.2892562,0.7297297,0.6061776,1.0,0.75949365,0.82631576,0.0,-35.580826,-22.245327,13.335499,6.1534596962187225,73.43727447677088,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43727447677088,6.1534596962187225]}"
32,0.0,1.0,0.0,0.0296,0.051509768,0.0267,0.0514,0.0381,0.0329,-0.21945433,0.0382,0.0349,0.0347,0.0297,0.0332,0.05319149,1.1044776,0.0,0.9932886,0.63883495,0.05319149,0.0016863407,-0.070028014,-0.05111821,0.9,1.108209,0.86125654,0.7748691,0.9932886,0.8989899,0.8969697,0.0,-33.20002,-20.866768,12.333252,6.1534596962187225,73.70676906200674,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70676906200674,6.1534596962187225]}"
33,0.0,1.0,0.0,0.0214,0.08080808,0.0182,0.0434,0.0334,0.0286,-0.20555556,0.0333,0.0299,0.0301,0.0242,0.0254,0.14150943,1.1693989,0.0,0.88065845,0.65747124,0.14150943,0.06140351,-0.13458262,-0.083333336,0.8432056,1.3224044,0.85373133,0.638806,0.88065845,0.8465116,0.7456446,0.0,-34.15057,-20.00185,14.14872,6.1534596962187225,73.88643211883064,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88643211883064,6.1534596962187225]}"
34,0.0,1.0,0.0,0.0413,0.026086956,0.0392,0.0578,0.0483,0.0437,-0.13891625,0.0477,0.0446,0.0443,0.039,0.0426,-0.0025575447,1.0508906,0.0,1.056266,0.7547496,-0.0025575447,-0.028642591,-0.056478404,-0.056831922,0.89041096,0.99236643,0.9028926,0.85330576,1.056266,0.9468599,0.94292235,0.0,-33.55741,-19.983364,13.574045,6.243291224630674,72.0898015505916,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.0898015505916,6.243291224630674]}"
35,0.0,1.0,0.0,0.0299,0.045454547,0.0273,0.0553,0.0428,0.035,-0.2248062,0.0423,0.0362,0.0334,0.0285,0.0283,0.021505376,1.0912409,0.0,1.0454545,0.63176894,0.021505376,-0.023972603,-0.19830029,-0.10236221,0.8119658,1.040146,0.8158508,0.6969697,1.0454545,0.91,0.8518519,0.0,-33.44105,-20.025955,13.415095,6.243291224630674,72.17963307900355,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.17963307900355,6.243291224630674]}"
36,0.0,1.0,0.0,0.0331,0.045813587,0.0302,0.0485,0.0368,0.0317,-0.2094763,0.0351,0.0321,0.0316,0.0296,0.0306,-0.0100334445,1.0924093,0.0,1.1144781,0.6522634,-0.0100334445,-0.05582137,-0.06849315,-0.034257747,0.9308176,0.9768977,0.8590786,0.89701897,1.1144781,0.9096386,1.0408806,0.0,-32.758274,-19.613255,13.145018,6.243291224630674,72.2694646074155,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2694646074155,6.243291224630674]}"
37,0.0,1.0,0.0,0.0424,0.036674816,0.0394,0.0471,0.0409,0.0388,-0.09662398,0.041766666,0.04108889,0.04135,0.0359,0.0407,-0.046480745,1.0734177,0.0,1.1777778,0.8220339,-0.046480745,-0.08301405,-0.012934519,-0.038821954,0.92287916,0.90886074,0.94634145,1.0341463,1.1777778,0.9270588,1.0899743,0.0,-31.531631,-19.005882,12.525749,6.243291224630674,72.35929613582745,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.35929613582745,6.243291224630674]}"
38,0.0,1.0,0.0,0.0479,0.013756614,0.0466,0.0539,0.0466,0.0446,-0.094416246,0.0503,0.0464,0.0476,0.0407,0.0459,-0.06758305,1.0256959,0.0,1.1740196,0.82592595,-0.06758305,-0.08126411,-0.045738045,-0.045720983,0.91051453,0.87152034,0.9550321,1.0256959,1.1740196,0.97083336,1.0715884,0.0,-31.345732,-19.807585,11.538146,6.243291224630674,72.44912766423941,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44912766423941,6.243291224630674]}"
39,0.0,1.0,0.0,0.0395,0.089655176,0.033,0.0548,0.0416,0.0363,-0.20307355,0.0404,0.0372,0.0387,0.0353,0.0361,0.033674963,1.1933535,0.0,1.1158192,0.6612022,0.033674963,-0.056149732,-0.05620915,-0.01396648,0.9697802,1.0664653,0.8705036,0.9472422,1.1158192,0.8333333,1.0851648,0.0,-31.945377,-19.398176,12.547201,6.243291224630674,72.53895919265136,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.53895919265136,6.243291224630674]}"
40,0.0,1.0,0.0,0.0429,0.054054055,0.0385,0.0583,0.04745,0.0424,-0.15789473,0.0458,0.0421,0.042,0.0403,0.0413,0.02284264,1.1113989,0.0,1.0618812,0.72602737,0.02284264,-0.03125,-0.051664755,-0.025392987,0.9482353,1.0440414,0.89169294,0.9022082,1.0618812,0.89534885,1.0094118,0.0,-31.978617,-19.01125,12.967368,6.243291224630674,72.62879072106331,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62879072106331,6.243291224630674]}"
41,0.0,1.0,0.0,0.03475,0.03115727,0.03265,0.04785,0.03915,0.03545,-0.14885955,0.03925,0.0364,0.03665,0.03045,0.03495,-0.034865294,1.0610687,0.0,1.1374795,0.73931175,-0.034865294,-0.06595092,-0.057951484,-0.07587253,0.8565401,0.929771,0.9031847,0.88535035,1.1374795,0.9368723,0.9774965,0.0,-31.124306,-20.837223,10.287084,6.243291224630674,72.89828530629917,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89828530629917,6.243291224630674]}"
42,270.0,-1.8369701E-16,-1.0,0.01355,0.0627451,0.01195,0.04545,0.0281,0.0206,-0.37623012,0.02345,0.01995,0.01925,0.0158,0.01725,0.13873874,1.1244813,0.0,0.8522013,0.45225027,0.13873874,0.07666099,-0.15233415,-0.13186814,0.76328504,1.3112034,0.73049647,0.48049647,0.8522013,0.8754579,0.65458935,0.0,-31.148676,-21.276192,9.872485,6.243291224630674,73.07794836312307,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07794836312307,6.243291224630674]}"
43,90.0,6.123234E-17,1.0,0.0173,0.06790123,0.0151,0.04905,0.03175,0.0241,-0.34107998,0.02805,0.02515,0.02435,0.02135,0.0209,0.17146777,1.1381578,0.0,0.8065268,0.4903357,0.17146777,0.104786545,-0.14606741,-0.06050605,0.8822314,1.4046053,0.7566719,0.5431711,0.8065268,0.8678161,0.71487606,0.0,-30.44141,-20.823168,9.618241,6.243291224630674,73.16777989153502,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.16777989153502,6.243291224630674]}"
44,0.0,1.0,0.0,0.0151,0.055944055,0.0135,0.0481,0.0336,0.02445,-0.3259821,0.02715,0.02375,0.0236,0.01885,0.0197,0.16537867,1.1102941,0.0,0.79683375,0.5072614,0.16537867,0.110456556,-0.15901814,-0.12933025,0.7678208,1.3860294,0.7255193,0.4480712,0.79683375,0.8881579,0.6150713,0.0,-24.346321,-16.74588,7.6004415,6.243291224630674,73.25761141994698,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.25761141994698,6.243291224630674]}"
45,0.0,1.0,0.0,0.01805,0.079222724,0.0154,0.0447,0.0308,0.0242,-0.29753265,0.02775,0.02445,0.0235,0.01945,0.02105,0.11621234,1.1645161,0.0,0.9232737,0.5401786,0.11621234,0.037333332,-0.13729508,-0.10882016,0.8004115,1.2548387,0.78317153,0.5841424,0.9232737,0.8484849,0.7427983,0.0,-36.761177,-22.716993,14.044184,6.243291224630674,73.34744294835893,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.34744294835893,6.243291224630674]}"
46,0.0,1.0,0.0,0.0212,0.11578947,0.0168,0.04785,0.03455,0.02805,-0.26086956,0.03105,0.02775,0.0273,0.0232,0.02495,0.16,1.2544379,0.0,0.9098712,0.58498436,0.16,0.045045044,-0.10892857,-0.094634145,0.8241563,1.372781,0.8095238,0.6118326,0.9098712,0.7887324,0.7531083,0.0,-36.09274,-22.587168,13.505572,6.243291224630674,73.43727447677088,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43727447677088,6.243291224630674]}"
47,0.0,1.0,0.0,0.0196,0.11205674,0.01565,0.03945,0.0256,0.0207,-0.3117207,0.0242,0.0219,0.0217,0.0177,0.01905,0.061469264,1.2444445,0.0,1.1011236,0.5233881,0.061469264,-0.050938338,-0.11907514,-0.078125,0.85096157,1.1238096,0.80544746,0.7626459,1.1011236,0.79441625,0.9423077,0.0,-34.671986,-21.56636,13.105624,6.243291224630674,73.52710600518283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52710600518283,6.243291224630674]}"
48,0.0,1.0,0.0,0.02215,0.12010114,0.0174,0.0391,0.02655,0.022,-0.27986908,0.02685,0.0238,0.02295,0.0197,0.02135,0.06199461,1.2657143,0.0,1.1186869,0.56122446,0.06199461,-0.05854241,-0.114107884,-0.055155877,0.8914027,1.1257143,0.8255159,0.83114445,1.1186869,0.7820225,1.0022625,0.0,-32.64654,-21.410772,11.235769,6.243291224630674,73.61693753359478,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.61693753359478,6.243291224630674]}"
49,0.0,1.0,0.0,0.02305,0.08983452,0.01925,0.04255,0.02865,0.02335,-0.29135054,0.0287,0.0254,0.02495,0.02205,0.02385,0.06779661,1.1912144,0.0,1.040632,0.5474795,0.06779661,-0.022172948,-0.092293054,-0.028634362,0.9402985,1.1395348,0.8121739,0.80173916,1.040632,0.8315335,0.9829424,0.0,-33.2253,-20.704475,12.520825,6.243291224630674,73.70676906200674,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70676906200674,6.243291224630674]}"
50,0.0,1.0,0.0,0.0164,0.012345679,0.016,0.04125,0.0283,0.0223,-0.29819041,0.02625,0.02265,0.02225,0.0183,0.01835,0.0670554,1.0186335,0.0,0.8913044,0.53929865,0.0670554,0.054755043,-0.17713004,-0.098522164,0.81696427,1.1366459,0.78521127,0.57746476,0.8913044,0.969697,0.73214287,0.0,-33.93497,-20.55087,13.384102,6.243291224630674,73.79660059041869,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79660059041869,6.243291224630674]}"
