system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
136,0.0,1.0,0.0,0.0146,0.04659498,0.0133,0.0405,0.0283,0.0188,-0.36593592,0.0206,0.0183,0.0184,0.0155,0.017,0.07638889,1.0895523,0.0,0.9358974,0.46305418,0.07638889,0.029900333,-0.095744684,-0.09620991,0.8201058,1.1567165,0.6619718,0.5140845,0.9358974,0.9047619,0.77248675,0.0,-33.74965,-18.632374,15.117275,7.500932622398004,93.6493683694601,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6493683694601,7.500932622398004]}"
137,0.0,1.0,0.0,0.0188,0.07736389,0.0161,0.0415,0.0319,0.0258,-0.2332838,0.0281,0.0252,0.0247,0.0211,0.0231,0.13440861,1.1604939,0.0,0.8867925,0.6201923,0.13440861,0.05764411,-0.09765625,-0.10021322,0.8146718,1.3024691,0.80625,0.5875,0.8867925,0.8518519,0.7258687,0.0,-33.777832,-19.091148,14.686683,7.500932622398004,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,7.500932622398004]}"
138,0.0,1.0,0.0,0.0201,0.09836066,0.0165,0.0451,0.0314,0.0251,-0.28490028,0.0265,0.0238,0.0238,0.0201,0.0224,0.09836066,1.2108433,0.0,0.9950495,0.5553097,0.09836066,0.0,-0.08384458,-0.11061947,0.79761904,1.2108433,0.7968254,0.63809526,0.9950495,0.8168317,0.79761904,0.0,-33.45719,-19.313213,14.143976,7.500932622398004,93.91886295469597,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91886295469597,7.500932622398004]}"
139,0.0,1.0,0.0,0.0824,0.052362707,0.0742,0.0926,0.084,0.0821,-0.060103033,0.087,0.0825,0.0841,0.0812,0.0828,0.045045044,1.1090175,0.0,1.0135301,0.88565266,0.045045044,-0.0073349634,-0.024734983,-0.005511329,0.9878346,1.0928668,0.97621876,0.979786,1.0135301,0.8993939,1.0024331,0.0,-31.092546,-16.370094,14.722451,7.590764150809957,93.1103791989884,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.1103791989884,7.590764150809957]}"
140,0.0,1.0,0.0,0.0932,0.07249712,0.0806,0.0989,0.0936,0.0931,-0.030208332,0.1004,0.0958,0.0959,0.088,0.0929,0.043890867,1.1548947,0.0,1.0578887,0.94040406,0.043890867,-0.028697573,-0.038799793,-0.028161237,0.944206,1.0904585,0.9935966,0.99466383,1.0578887,0.86388,1.0,0.0,-30.886814,-16.578642,14.308171,7.590764150809957,93.20021072740035,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20021072740035,7.590764150809957]}"
141,0.0,1.0,0.0,0.0382,0.033130493,0.03575,0.04985,0.0419,0.0376,-0.14008005,0.04285,0.04,0.04075,0.03375,0.03925,-0.02877698,1.0655509,0.0,1.1285081,0.7527528,-0.02877698,-0.061848506,-0.043848965,-0.053959355,0.89522547,0.9414226,0.8952381,0.9095238,1.1285081,0.93342036,1.0132626,0.0,-31.547577,-16.98852,14.559057,7.590764150809957,93.29004225581231,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.29004225581231,7.590764150809957]}"
142,0.0,1.0,0.0,0.0559,0.029940119,0.05265,0.07025,0.0598,0.0542,-0.12896746,0.05855,0.05405,0.0548,0.0486,0.05255,-0.04,1.0597156,0.0,1.147844,0.77043355,-0.04,-0.06985646,-0.0540054,-0.054474708,0.89502764,0.921327,0.9048414,0.93322206,1.147844,0.9401786,1.0294659,0.0,-32.303474,-17.116001,15.187473,7.590764150809957,93.37987378422426,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.37987378422426,7.590764150809957]}"
143,0.0,1.0,0.0,0.0156,0.072164945,0.0135,0.0433,0.0311,0.0226,-0.3141123,0.0249,0.0217,0.0215,0.0186,0.0192,0.1588785,1.1470588,0.0,0.8342246,0.52073735,0.1588785,0.0877193,-0.1292517,-0.097087376,0.81938326,1.367647,0.724359,0.5,0.8342246,0.85987264,0.6872247,0.0,-33.154343,-18.768543,14.3858,7.590764150809957,93.46970531263621,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.46970531263621,7.590764150809957]}"
144,0.0,1.0,0.0,0.0117,0.06363636,0.0103,0.0323,0.0239,0.0177,-0.292,0.0184,0.016,0.0157,0.0137,0.0139,0.14166667,1.125,0.0,0.84782606,0.5462963,0.14166667,0.07874016,-0.13931888,-0.12738854,0.7696629,1.3173077,0.7375,0.4875,0.84782606,0.87288135,0.6573034,0.0,-33.257763,-18.636574,14.62119,7.590764150809957,93.55953684104816,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.55953684104816,7.590764150809957]}"
145,0.0,1.0,0.0,0.0122,0.07017544,0.0106,0.0344,0.0247,0.0185,-0.30056712,0.0181,0.0159,0.0158,0.0146,0.0139,0.15873016,1.1401869,0.0,0.829932,0.5362319,0.15873016,0.08955224,-0.13125,-0.11782477,0.78494626,1.364486,0.74596775,0.4919355,0.829932,0.86178863,0.65591395,0.0,-33.501568,-18.794226,14.707343,7.590764150809957,93.6493683694601,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6493683694601,7.590764150809957]}"
146,0.0,1.0,0.0,0.014,0.12,0.011,0.0345,0.0249,0.0186,-0.29943502,0.0198,0.0176,0.0172,0.0157,0.0163,0.17602997,1.2612612,0.0,0.886076,0.53757226,0.17602997,0.057239056,-0.09695291,-0.08454811,0.8395722,1.4144144,0.744,0.56,0.886076,0.78014183,0.7486631,0.0,-33.665134,-19.539871,14.125262,7.590764150809957,93.73919989787207,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,7.590764150809957]}"
147,0.0,1.0,0.0,0.0139,0.13469388,0.0106,0.0355,0.024,0.018,-0.3271028,0.0191,0.0172,0.0165,0.0155,0.0158,0.18773946,1.2990655,0.0,0.89102566,0.505618,0.18773946,0.054421768,-0.09455588,-0.07462686,0.8563536,1.4485981,0.746888,0.5767635,0.89102566,0.75714284,0.7679558,0.0,-33.763138,-19.428102,14.335034,7.590764150809957,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,7.590764150809957]}"
148,0.0,1.0,0.0,0.0179,0.122257054,0.014,0.0398,0.0265,0.0195,-0.34232715,0.0197,0.0182,0.0182,0.0163,0.018,0.07590759,1.2695036,0.0,1.0914634,0.48872182,0.07590759,-0.046783626,-0.04509284,-0.08938547,0.8316327,1.1560284,0.7330827,0.6729323,1.0914634,0.7777778,0.9132653,0.0,-33.390354,-19.677513,13.71284,7.590764150809957,93.91886295469597,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91886295469597,7.590764150809957]}"
149,0.0,1.0,0.0,0.093,0.057418987,0.0829,0.0943,0.0883,0.0862,-0.044875346,0.0931,0.0892,0.0898,0.0849,0.0901,0.011918951,1.120482,0.0,1.0941176,0.9131356,0.011918951,-0.0455312,-0.016375545,-0.007597896,0.9837775,1.0228915,0.9751131,1.0520362,1.0941176,0.8904404,1.0776361,0.0,-30.62913,-16.516914,14.112215,7.680595679221908,93.20021072740035,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20021072740035,7.680595679221908]}"
150,0.0,1.0,0.0,0.0141,0.07224335,0.0122,0.0361,0.0237,0.0175,-0.34701493,0.0182,0.0163,0.0162,0.0146,0.0152,0.08955224,1.1463414,0.0,0.9591837,0.4834254,0.08955224,0.017421603,-0.08982036,-0.09034268,0.82954544,1.1869918,0.7352941,0.59243697,0.9591837,0.85915494,0.8011364,0.0,-33.422302,-18.369919,15.052384,7.680595679221908,93.55953684104816,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.55953684104816,7.680595679221908]}"
151,0.0,1.0,0.0,0.01355,0.084,0.01145,0.0379,0.0241,0.017,-0.38069215,0.0178,0.01585,0.0159,0.01335,0.01445,0.076612905,1.1731602,0.0,1.007435,0.4473684,0.076612905,-0.007434944,-0.10387597,-0.12026359,0.78070176,1.1558442,0.70247936,0.55991733,1.007435,0.83882785,0.7923977,0.0,-33.84102,-19.124275,14.716744,7.680595679221908,93.6493683694601,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6493683694601,7.680595679221908]}"
152,0.0,1.0,0.0,0.01555,0.09507042,0.01285,0.0374,0.02305,0.01675,-0.3813481,0.0183,0.01625,0.0166,0.01435,0.01505,0.05514706,1.2007722,0.0,1.0761245,0.44666666,0.05514706,-0.040133778,-0.09745128,-0.07717042,0.85163206,1.1081082,0.7235421,0.67170626,1.0761245,0.8210863,0.92284864,0.0,-34.001274,-19.20074,14.800534,7.680595679221908,93.73919989787207,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,7.680595679221908]}"
153,0.0,1.0,0.0,0.0116,0.06912442,0.0101,0.0359,0.0223,0.01515,-0.40646425,0.0167,0.01445,0.0143,0.0119,0.01275,0.08181818,1.137255,0.0,0.96666664,0.42083332,0.08181818,0.012765957,-0.13412564,-0.12014788,0.78032786,1.1666666,0.67633927,0.51785713,0.96666664,0.8632479,0.76065576,0.0,-33.728313,-19.48041,14.247906,7.680595679221908,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,7.680595679221908]}"
154,0.0,1.0,0.0,0.0621,0.06063194,0.055,0.0756,0.0698,0.0656,-0.07082153,0.069,0.0651,0.0645,0.0632,0.0632,0.06937394,1.1270417,0.0,0.9810427,0.8665786,0.06937394,0.008778931,-0.04387292,-0.01863354,0.9619483,1.1470054,0.93848354,0.888412,0.9810427,0.8842444,0.94520545,0.0,-30.342594,-16.780205,13.562389,7.770427207633861,93.20021072740035,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20021072740035,7.770427207633861]}"
155,0.0,1.0,0.0,0.0318,0.036674816,0.02955,0.05255,0.043,0.03565,-0.19160998,0.03795,0.035,0.0358,0.03105,0.0333,0.024752475,1.0725126,0.0,1.0208668,0.677113,0.024752475,-0.011933174,-0.06526316,-0.06896552,0.86853147,1.0472175,0.8271462,0.737819,1.0208668,0.9263323,0.8895105,0.0,-31.952328,-17.591223,14.361105,7.770427207633861,93.29004225581231,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.29004225581231,7.770427207633861]}"
156,0.0,1.0,0.0,0.0223,0.05312869,0.02005,0.04295,0.032,0.02675,-0.23242468,0.0314,0.02795,0.0275,0.0231,0.02495,0.07068366,1.1066997,0.0,0.9612069,0.6213705,0.07068366,0.017621145,-0.11446317,-0.07321966,0.8603352,1.146402,0.8333333,0.69470406,0.9612069,0.89508927,0.83054006,0.0,-33.18788,-17.975414,15.212467,7.770427207633861,93.46970531263621,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.46970531263621,7.770427207633861]}"
157,0.0,1.0,0.0,0.01635,0.08457711,0.0138,0.04405,0.02975,0.02185,-0.33687404,0.02345,0.02065,0.0208,0.0184,0.01855,0.14285715,1.176259,0.0,0.88378376,0.49490374,0.14285715,0.058992807,-0.11666667,-0.08571429,0.8382688,1.323741,0.7319933,0.5477387,0.88378376,0.83890575,0.7448747,0.0,-33.629093,-18.889069,14.740025,7.770427207633861,93.73919989787207,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,7.770427207633861]}"
158,0.0,1.0,0.0,0.01345,0.08906882,0.01125,0.03855,0.02245,0.01545,-0.42777777,0.01715,0.01495,0.01565,0.01215,0.01305,0.03846154,1.185022,0.0,1.0979592,0.39974126,0.03846154,-0.05078125,-0.13576159,-0.11956522,0.7813505,1.0704846,0.6851441,0.59645236,1.0979592,0.8302583,0.8649518,0.0,-33.656364,-19.104279,14.552088,7.770427207633861,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,7.770427207633861]}"
159,0.0,1.0,0.0,0.0731,0.038721137,0.06765,0.08625,0.0788,0.07385,-0.077451594,0.0782,0.0734,0.0737,0.06855,0.0722,0.0066079297,1.0789667,0.0,1.0648216,0.8552403,0.0066079297,-0.032121427,-0.039893616,-0.0372191,0.9269777,1.0118082,0.9359949,0.92648923,1.0648216,0.9241803,0.9885057,0.0,-30.306526,-17.511328,12.795199,7.860258736045813,93.20021072740035,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20021072740035,7.860258736045813]}"
160,180.0,-1.0,1.2246469E-16,0.0719,0.024216523,0.0685,0.0751,0.0618,0.0614,-0.1003663,0.0683,0.0653,0.0676,0.0582,0.067,-0.081294395,1.048105,0.0,1.2332761,0.81648934,-0.081294395,-0.105303615,-0.009608278,-0.026755853,0.94634145,0.8483965,0.99192244,1.1615509,1.2332761,0.9513889,1.1691056,0.0,-31.711443,-17.759018,13.952426,7.860258736045813,93.29004225581231,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.29004225581231,7.860258736045813]}"
161,180.0,-1.0,1.2246469E-16,0.04215,0.033721644,0.0394,0.0594,0.0498,0.0445,-0.14340712,0.0478,0.0456,0.04645,0.03935,0.04515,-6.349206E-4,1.0670886,0.0,1.068441,0.7478992,-6.349206E-4,-0.034355827,-0.028509952,-0.0614192,0.88228697,0.9962025,0.8917836,0.84468937,1.068441,0.93254435,0.9450673,0.0,-32.823086,-17.670395,15.152688,7.860258736045813,93.46970531263621,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.46970531263621,7.860258736045813]}"
162,0.0,1.0,0.0,0.01245,0.08026031,0.0106,0.03575,0.02295,0.01665,-0.36450383,0.0169,0.01495,0.0149,0.0132,0.01385,0.1092437,1.1635514,0.0,0.93609023,0.46443516,0.1092437,0.029239766,-0.099186994,-0.11557789,0.7880597,1.2336448,0.7223427,0.54013014,0.93609023,0.84462154,0.74328357,0.0,-33.909348,-18.796968,15.11238,7.860258736045813,93.6493683694601,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6493683694601,7.860258736045813]}"
163,0.0,1.0,0.0,0.01395,0.07101727,0.0121,0.03615,0.025,0.01875,-0.3169399,0.0202,0.01805,0.01805,0.01565,0.01635,0.12792793,1.1434426,0.0,0.8857143,0.51724136,0.12792793,0.05743243,-0.10533515,-0.09011628,0.8302387,1.2827868,0.74701196,0.5557769,0.8857143,0.86121,0.74005306,0.0,-33.936813,-19.331774,14.605039,7.860258736045813,93.73919989787207,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,7.860258736045813]}"
164,0.0,1.0,0.0,0.01245,0.06638116,0.0109,0.03605,0.02185,0.01575,-0.3918919,0.01785,0.0159,0.0152,0.0132,0.014,0.09543569,1.1318182,0.0,0.93609023,0.43568465,0.09543569,0.029239766,-0.12087912,-0.0880829,0.8328076,1.2,0.71753985,0.56719816,0.93609023,0.8685259,0.78548896,0.0,-33.65671,-19.970963,13.685747,7.860258736045813,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,7.860258736045813]}"
165,0.0,1.0,0.0,0.0141,0.11023622,0.0113,0.0403,0.0229,0.017,-0.40663177,0.0177,0.016,0.016,0.0135,0.0146,0.088709675,1.2368422,0.0,1.0367647,0.42079207,0.088709675,-0.02173913,-0.095975235,-0.114754096,0.7894737,1.1842105,0.73913044,0.6130435,1.0367647,0.79577464,0.8245614,0.0,-33.00201,-19.57802,13.423988,7.860258736045813,93.91886295469597,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91886295469597,7.860258736045813]}"
166,0.0,1.0,0.0,0.06055,0.02366864,0.05775,0.0789,0.0781,0.0745,-0.028683182,0.0773,0.07335,0.0745,0.06605,0.0709,0.06704362,1.0466725,0.0,0.91534394,0.943038,0.06704362,0.04344392,-0.043184884,-0.060120955,0.88538873,1.1417459,0.9526854,0.7742967,0.91534394,0.9521847,0.8116622,0.0,-31.299902,-16.961906,14.337996,7.950090264457765,93.02054767057645,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.02054767057645,7.950090264457765]}"
167,0.0,1.0,0.0,0.06115,0.05841627,0.0544,0.06875,0.0648,0.06275,-0.045627378,0.06665,0.0621,0.06155,0.05585,0.06075,0.013151928,1.1220183,0.0,1.0929401,0.91140157,0.013151928,-0.045299146,-0.04631083,-0.058178753,0.8886237,1.0247706,0.9668721,0.9422188,1.0929401,0.88816327,0.9729515,0.0,-30.87018,-17.62343,13.24675,7.950090264457765,93.20021072740035,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20021072740035,7.950090264457765]}"
168,273.0,0.052335955,-0.9986295,0.0904,0.03610315,0.0841,0.0925,0.0868,0.0824,-0.057747286,0.0882,0.0844,0.0863,0.0866,0.0856,0.014645577,1.0736341,13.0,1.0426759,0.8898488,0.014645577,-0.021468926,-0.014959724,0.024852071,1.0496969,1.0285035,0.9482163,1.0402762,1.0426759,0.9292818,1.0957576,0.0,-29.771616,-18.780111,10.991505,7.950090264457765,93.29004225581231,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.29004225581231,7.950090264457765]}"
169,12.0,0.9781476,0.20791169,0.1819,0.3539263,0.0868,0.0338,0.0615,0.0306,-0.049689442,0.1087,0.2975,0.3792,0.3828,0.4033,0.6303237,2.0932107,43.0,0.47505876,0.9026549,0.6303237,0.35576412,0.57539064,0.85195935,12.469055,4.405063,0.49675325,2.952922,0.47505876,0.47692308,5.9250813,0.0,-12.864004,-6.38567,6.478334,7.950090264457765,93.37987378422426,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.37987378422426,7.950090264457765]}"
170,9.0,0.98768836,0.15643446,0.0396,0.040735874,0.0365,0.0615,0.0522,0.0455,-0.1495327,0.0483,0.0462,0.0476,0.0399,0.0439,0.04450262,1.0819672,4.0,0.99,0.7386364,0.04450262,0.003773585,-0.047722343,-0.06557377,0.875,1.090164,0.8699809,0.7571702,0.99,0.91939545,0.8684211,0.0,-30.231928,-19.011795,11.220134,7.950090264457765,93.46970531263621,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.46970531263621,7.950090264457765]}"
171,90.0,6.123234E-17,1.0,0.0127,0.064989515,0.01115,0.03535,0.0233,0.01715,-0.34666666,0.01775,0.0158,0.0159,0.0141,0.0148,0.11683168,1.1288888,0.0,0.8943662,0.48377997,0.11683168,0.052238807,-0.0906298,-0.0976,0.8173913,1.2533333,0.732906,0.54273504,0.8943662,0.87109375,0.73623186,0.0,-33.079086,-19.371344,13.707745,7.950090264457765,93.6493683694601,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6493683694601,7.950090264457765]}"
172,0.0,1.0,0.0,0.01445,0.08851224,0.0121,0.033,0.0239,0.0181,-0.29158512,0.0194,0.01735,0.0175,0.0149,0.016,0.1037037,1.1844262,0.0,0.9633333,0.5468278,0.1037037,0.015332198,-0.096045196,-0.096969694,0.8186813,1.2213115,0.75416666,0.6020833,0.9633333,0.83161515,0.79395604,0.0,-33.613182,-19.512953,14.10023,7.950090264457765,93.73919989787207,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,7.950090264457765]}"
173,0.0,1.0,0.0,0.0124,0.117117114,0.0098,0.03575,0.0259,0.02015,-0.27906978,0.0209,0.01875,0.0184,0.01695,0.01755,0.26728973,1.2525252,0.0,0.72727275,0.5620642,0.26728973,0.15502556,-0.087126136,-0.08625337,0.837037,1.7121212,0.775,0.47692308,0.72727275,0.784,0.6123457,0.0,-33.43833,-19.660515,13.777816,7.950090264457765,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,7.950090264457765]}"
174,0.0,1.0,0.0,0.0119,0.072072074,0.0103,0.0373,0.0224,0.0153,-0.41825095,0.0179,0.0156,0.0149,0.0121,0.0133,0.08035714,1.1442307,0.0,0.97540987,0.4090909,0.08035714,0.008333334,-0.1474359,-0.11678832,0.78571427,1.1634616,0.68,0.5288889,0.97540987,0.85833335,0.77272725,0.0,-32.8805,-19.76539,13.115112,7.950090264457765,93.91886295469597,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91886295469597,7.950090264457765]}"
175,0.0,1.0,0.0,0.04865,0.08958567,0.04065,0.06085,0.0545,0.0492,-0.10586097,0.0505,0.04715,0.0494,0.0452,0.0492,0.05299942,1.1938651,0.0,1.0739515,0.807219,0.05299942,-0.03676079,-0.013039118,-0.042372882,0.9168357,1.1092025,0.9010989,0.89102566,1.0739515,0.83384615,0.9868154,0.0,-29.870129,-13.628081,16.242046,8.039921792869718,92.39172697169278,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.39172697169278,8.039921792869718]}"
176,0.0,1.0,0.0,0.0347,0.07763975,0.0297,0.0598,0.04585,0.0402,-0.196,0.04165,0.03875,0.04015,0.0337,0.0375,0.06309148,1.1644295,0.0,1.0266272,0.67111856,0.06309148,-0.014619883,-0.05243209,-0.0879567,0.8362283,1.1308725,0.874864,0.7551687,1.0266272,0.8534483,0.8610422,0.0,-30.79003,-14.392465,16.397564,8.039921792869718,92.48155850010474,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.48155850010474,8.039921792869718]}"
177,0.0,1.0,0.0,0.03695,0.035739314,0.0344,0.0541,0.04365,0.0386,-0.16720603,0.04255,0.0403,0.04035,0.03485,0.0368,0.0064981948,1.0710145,0.0,1.0572246,0.7121771,0.0064981948,-0.029247912,-0.072463766,-0.05105514,0.9005168,1.010145,0.8822857,0.8445714,1.0572246,0.928475,0.95478034,0.0,-30.881886,-14.902621,15.979263,8.039921792869718,92.57139002851669,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57139002851669,8.039921792869718]}"
178,0.0,1.0,0.0,0.0566,0.023508137,0.054,0.0718,0.0641,0.0573,-0.112316035,0.063,0.0576,0.057,0.051,0.0552,-0.028571429,1.0462108,0.0,1.107632,0.7969402,-0.028571429,-0.05204461,-0.065989845,-0.058171745,0.88850176,0.9426987,0.89252335,0.88161993,1.107632,0.95238096,0.9860627,0.0,-31.26844,-16.211689,15.05675,8.039921792869718,92.9307161421645,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9307161421645,8.039921792869718]}"
179,0.0,1.0,0.0,0.0663,0.04780719,0.06025,0.07425,0.0679,0.0639,-0.07491857,0.065,0.0624,0.06375,0.0582,0.0629,-0.017306881,1.0985916,0.0,1.1372212,0.85944855,-0.017306881,-0.06506024,-0.016419077,-0.046683047,0.909375,0.9643745,0.9397059,0.975,1.1372212,0.9073795,1.0359375,0.0,-31.40774,-16.950157,14.457582,8.039921792869718,93.02054767057645,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.02054767057645,8.039921792869718]}"
180,356.0,0.9975641,-0.06975647,0.0896,0.04246655,0.0823,0.0885,0.0868,0.0844,-0.023713129,0.0912,0.0878,0.0882,0.0793,0.0884,-0.018564356,1.0873786,0.0,1.1284635,0.95259595,-0.018564356,-0.06098283,-0.0155902,-0.03115455,0.93846154,0.9623786,0.9712313,1.0310702,1.1284635,0.91750276,1.0603551,0.0,-32.364414,-18.168583,14.195829,8.039921792869718,93.29004225581231,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.29004225581231,8.039921792869718]}"
181,353.0,0.99254614,-0.12186934,0.0352,0.03529412,0.0328,0.053,0.0443,0.0382,-0.16228071,0.0413,0.0389,0.0392,0.0331,0.0384,0.0045523522,1.0699089,1.0,1.060241,0.71939737,0.0045523522,-0.030746706,-0.03638645,-0.071528755,0.86422974,1.0060791,0.8603604,0.7927928,1.060241,0.9291785,0.91906005,0.0,-32.17095,-18.48653,13.684421,8.039921792869718,93.37987378422426,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.37987378422426,8.039921792869718]}"
182,5.0,0.9961947,0.087155744,0.0458,0.03153153,0.043,0.08485,0.0688,0.04945,-0.263589,0.05445,0.05365,0.05365,0.04985,0.05175,0.073774904,1.062645,19.0,0.9169169,0.5821071,0.073774904,0.042341873,-0.025423728,0.0040281974,1.0060545,1.1566125,0.7177068,0.6647315,0.9169169,0.9368192,0.92431885,0.0,-30.885038,-18.755167,12.12987,8.039921792869718,93.55953684104816,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.55953684104816,8.039921792869718]}"
183,0.0,1.0,0.0,0.02185,0.045454547,0.01995,0.0471,0.0363,0.02895,-0.23865877,0.0311,0.0281,0.02745,0.0236,0.02515,0.08381171,1.0897756,0.0,0.9219409,0.6133475,0.08381171,0.03850385,-0.10577778,-0.1018078,0.8123924,1.1770574,0.7953297,0.60027474,0.9219409,0.9088838,0.7521515,0.0,-33.60249,-19.690128,13.91236,8.039921792869718,93.73919989787207,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,8.039921792869718]}"
184,0.0,1.0,0.0,0.00915,0.05172414,0.00825,0.0315,0.0183,0.0118,-0.45496535,0.0141,0.0119,0.01185,0.0091,0.0099,0.048991356,1.0958084,0.0,0.9945652,0.37341774,0.048991356,-0.002739726,-0.175,-0.1291866,0.7647059,1.0898204,0.6413044,0.4972826,0.9945652,0.8918919,0.76890755,0.0,-33.285908,-20.293058,12.99285,8.039921792869718,93.82903142628402,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,8.039921792869718]}"
185,0.0,1.0,0.0,0.0145,0.0701107,0.0126,0.0404,0.0236,0.0179,-0.38593483,0.0198,0.0177,0.017,0.0155,0.0166,0.10320285,1.1417323,0.0,0.92948717,0.4419753,0.10320285,0.033333335,-0.08791209,-0.07185629,0.8611111,1.2204725,0.75527424,0.6118143,0.92948717,0.8630137,0.8055556,0.0,-32.175205,-19.818434,12.3567705,8.039921792869718,93.91886295469597,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91886295469597,8.039921792869718]}"
186,0.0,1.0,0.0,0.0532,0.053465348,0.0478,0.0627,0.0533,0.0501,-0.11170213,0.0548,0.0514,0.0516,0.0462,0.0517,-0.017021276,1.1106472,0.0,1.1490281,0.7977707,-0.017021276,-0.07042254,-0.02910798,-0.040498443,0.9203187,0.96450937,0.93820226,0.9962547,1.1490281,0.89681053,1.0597609,0.0,-30.491358,-14.00944,16.481918,8.129753321281669,92.48155850010474,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.48155850010474,8.129753321281669]}"
187,0.0,1.0,0.0,0.0373,0.033240996,0.0349,0.0623,0.0563,0.0485,-0.12454873,0.0479,0.0436,0.0469,0.0409,0.0409,0.079155676,1.0657142,0.0,0.9097561,0.7772436,0.079155676,0.046035804,-0.07882883,-0.085011184,0.84156376,1.1685715,0.8599291,0.6613475,0.9097561,0.93315506,0.76748973,0.0,-31.03204,-15.001456,16.030584,8.129753321281669,92.66122155692864,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.66122155692864,8.129753321281669]}"
188,0.0,1.0,0.0,0.0633,0.059414227,0.0562,0.0701,0.0672,0.0652,-0.036215816,0.0701,0.0671,0.0682,0.0636,0.0651,0.061769616,1.124334,0.0,0.9937206,0.92877495,0.061769616,0.0023640662,-0.03698225,-0.0124223605,0.9739663,1.1296625,0.96879643,0.94056463,0.9937206,0.88643533,0.96937215,0.0,-31.432684,-16.232119,15.200566,8.129753321281669,92.84088461375255,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84088461375255,8.129753321281669]}"
