system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
10,165.0,-0.9659258,0.25881904,0.25425,0.14064603,0.19155,0.05995,0.0837,0.10835,0.2875817,0.14355,0.18775,0.20905,0.2164,0.2309,0.060914326,1.3266371,353.0,1.1743649,1.8043298,0.060914326,-0.080420695,0.23327547,0.33271748,1.9953896,1.1291417,1.2929595,3.0340095,1.1743649,0.7530961,2.3443983,0.0,-18.463955,-11.669876,6.794078,21.604482583074493,76.85087255642506,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,21.604482583074493]}"
11,282.0,0.20791169,-0.9781476,0.2829,0.16563658,0.2025,0.05125,0.0754,0.0937,0.2928596,0.13235,0.1659,0.18325,0.19735,0.20905,-0.01287983,1.3963475,436.0,1.4327677,1.8247322,-0.01287983,-0.1781364,0.22466315,0.35612437,2.1039445,0.9740869,1.2410597,3.7470198,1.4327677,0.7155477,3.0159914,0.0,-15.281994,-8.676857,6.6051364,21.604482583074493,77.03053561324897,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,21.604482583074493]}"
12,320.0,0.76604444,-0.64278764,0.2661,0.15821545,0.1934,0.03995,0.06115,0.07975,0.33249792,0.1113,0.14425,0.161,0.17565,0.1893,-0.048096463,1.3751938,517.0,1.5140826,1.9912609,-0.048096463,-0.20475382,0.25948104,0.3754894,2.1997495,0.9077519,1.3020408,4.3444896,1.5140826,0.72652143,3.3324986,1.0,-15.292073,-8.80358,6.4884934,21.604482583074493,77.21019867007287,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,21.604482583074493]}"
13,331.0,0.8746197,-0.4848096,0.261,0.15371865,0.19145,0.0403,0.06165,0.0859,0.36133122,0.11875,0.1493,0.1695,0.1801,0.19615,-0.030547706,1.3625685,595.0,1.4483907,2.1262376,-0.030547706,-0.18340512,0.24579231,0.35413533,2.094186,0.94022447,1.3910931,4.226721,1.4483907,0.73324394,3.0348837,1.0,-15.049713,-8.57793,6.471782,21.604482583074493,77.30003019848482,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,21.604482583074493]}"
14,339.0,0.9335804,-0.35836795,0.257,0.17606682,0.18005,0.0416,0.0639,0.08265,0.3303823,0.1289,0.16935,0.19065,0.20195,0.21955,0.057329845,1.426589,620.0,1.2719624,1.9820144,0.057329845,-0.11994771,0.2601521,0.41918483,2.4404833,1.1210103,1.2914063,4.015625,1.2719624,0.7003112,3.10574,1.0,-15.1319895,-8.444429,6.68756,21.604482583074493,77.38986172689677,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,21.604482583074493]}"
15,91.0,-0.017452406,0.9998477,0.2421,0.1407704,0.18235,0.0624,0.08965,0.1226,0.32540542,0.1545,0.18855,0.2072,0.2128,0.22135,0.07705934,1.3269389,742.0,1.1371536,1.9616,0.07705934,-0.06440976,0.17786351,0.2689326,1.7343113,1.1663469,1.3660167,2.697493,1.1371536,0.75289017,1.9731052,0.0,-20.120975,-11.416108,8.704867,21.604482583074493,77.65935631213263,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,21.604482583074493]}"
16,5.0,0.9961947,0.087155744,0.235,0.12736867,0.1819,0.06475,0.092,0.1296,0.33367637,0.15995,0.19675,0.218,0.22235,0.2351,0.10006184,1.2912087,683.0,1.0564172,1.998458,0.10006184,-0.027659342,0.19022909,0.26353174,1.7143408,1.2217033,1.4071661,2.5515745,1.0564172,0.7737133,1.8118736,0.0,-19.294767,-10.8297615,8.465006,21.604482583074493,77.83901936895654,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,21.604482583074493]}"
17,161.0,-0.94551855,0.32556817,0.2987,0.10557972,0.24165,0.0796,0.10615,0.1513,0.31052405,0.1781,0.1925,0.20625,0.21162,0.2215625,-0.066251904,1.2355739,665.0,1.4108256,1.8983688,-0.066251904,-0.17063802,0.108748004,0.16620743,1.3977543,0.8753671,1.424,2.811294,1.4108256,0.80873495,1.9729195,0.0,-22.04232,-12.231167,9.811154,21.604482583074493,77.92885089736849,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,21.604482583074493]}"
18,184.0,-0.9975641,-0.06975647,0.2282,0.15646775,0.16645,0.05505,0.0818,0.1009,0.2940045,0.13845,0.2047,0.22865,0.2323,0.24585,0.16514106,1.3701591,658.0,0.9819277,1.8295557,0.16514106,0.008903366,0.27946916,0.39435774,2.3,1.3947763,1.2319902,2.7863247,0.9819277,0.72908455,2.2594059,0.0,-18.52324,-11.407541,7.115699,21.604482583074493,78.01868242578044,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,21.604482583074493]}"
19,317.0,0.7313537,-0.6819984,0.20355,0.16422392,0.146125,0.053322222,0.07773333,0.09926666,0.30109954,0.13084,0.1952675,0.218325,0.2286,0.23763333,0.22009474,1.3920329,668.0,0.8900306,1.8581531,0.22009474,0.057965983,0.28982648,0.3944693,2.3005702,1.5633441,1.2753748,2.6152034,0.8900306,0.7175301,2.0484736,0.0,-19.460691,-11.644035,7.8166566,21.604482583074493,78.10851395419239,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,21.604482583074493]}"
20,277.0,0.12186934,-0.99254614,0.19280833,0.16024372,0.13955,0.060866665,0.08516,0.10233333,0.25408497,0.13596667,0.1939,0.2177,0.22246666,0.23395,0.22904103,1.380654,686.0,0.86629474,1.6785128,0.22904103,0.07141854,0.26487947,0.36986864,2.171819,1.5930302,1.2002503,2.261416,0.86629474,0.7234006,1.8822812,0.0,-18.665426,-11.519203,7.1462226,21.604482583074493,78.19834548260434,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,21.604482583074493]}"
21,150.0,-0.8660254,0.5,0.28083333,0.1563272,0.2049,0.059192307,0.08161538,0.10976667,0.29932922,0.14244,0.17511429,0.1941,0.20481667,0.2220125,-2.0339258E-4,1.3699187,636.0,1.3704758,1.8512801,-2.0339258E-4,-0.15652561,0.21833435,0.3021457,1.8642293,0.9991057,1.3432803,3.4367254,1.3704758,0.72935456,2.5561287,1.0,-15.609607,-8.503318,7.106289,21.604482583074493,78.2881770110163,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,21.604482583074493]}"
22,151.0,-0.8746197,0.4848096,0.2661,0.13994002,0.20076667,0.061133333,0.08605,0.123875,0.33912888,0.15155,0.17616667,0.1931,0.1981,0.21075,-0.006685609,1.3247594,583.0,1.3425833,2.0229995,-0.006685609,-0.14648858,0.1634005,0.23053032,1.5979028,0.9862264,1.437899,3.0887985,1.3425833,0.75419486,2.1464005,1.0,-17.107868,-9.714046,7.3938227,21.604482583074493,78.37800853942825,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,21.604482583074493]}"
23,138.0,-0.7431448,0.6691306,0.20105,0.13113602,0.15443334,0.053961538,0.080527775,0.10196,0.30783728,0.12478182,0.15555625,0.1775,0.1804375,0.19220833,0.07765432,1.3010138,499.0,1.1136191,1.8859988,0.07765432,-0.054031916,0.21270855,0.2778973,1.7679552,1.1676283,1.2645766,2.4935575,1.1136191,0.7677521,1.9699197,0.0,-17.962828,-10.869774,7.0930533,21.604482583074493,78.55767159625215,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,21.604482583074493]}"
24,102.0,-0.20791169,0.9781476,0.2127,0.161581,0.153525,0.052042857,0.074185714,0.0872,0.25248796,0.118725,0.1706,0.190875,0.19642,0.2083,0.12257641,1.3845403,425.0,1.0823326,1.6723287,0.12257641,-0.039792728,0.27390873,0.38509274,2.2499428,1.2785679,1.1738461,2.8632693,1.0823326,0.72145206,2.4364262,0.0,-16.934113,-9.691839,7.242274,21.604482583074493,78.6475031246641,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,21.604482583074493]}"
25,130.0,-0.64278764,0.76604444,0.17213333,0.18047777,0.1195,0.052763637,0.0759625,0.07578,0.17905487,0.11765,0.196425,0.22245,0.2236,0.238,0.30341008,1.4392419,383.0,0.7694829,1.4334996,0.30341008,0.13005391,0.3383945,0.49375376,2.946758,1.8695652,0.996286,2.2630513,0.7694829,0.6938262,2.2684941,0.0,-16.746943,-9.659926,7.087016,21.604482583074493,78.73733465307606,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,21.604482583074493]}"
26,120.0,-0.5,0.8660254,0.313325,0.14865732,0.232225,0.06695,0.091745,0.1129625,0.25574932,0.14871429,0.20029412,0.22256957,0.23198462,0.24802858,-5.1783636E-4,1.3486495,354.0,1.3500464,1.6847502,-5.1783636E-4,-0.14916368,0.25032407,0.34504452,2.0518262,0.99853486,1.2299254,3.411454,1.3500464,0.74092686,2.7712548,0.0,-17.204157,-10.811288,6.392869,21.604482583074493,78.82716618148801,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,21.604482583074493]}"
27,252.0,-0.309017,-0.95105654,0.2776,0.16065642,0.20075,0.06258,0.088022225,0.0999,0.2296898,0.1396,0.19845,0.2216625,0.23031667,0.24695,0.068589546,1.382126,443.0,1.2047739,1.5938098,0.068589546,-0.0930927,0.2777131,0.3949427,2.3031666,1.1467098,1.1336528,3.1501703,1.2047739,0.7229024,2.776,1.0,-17.075703,-10.289641,6.786062,21.604482583074493,78.91699770989996,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,21.604482583074493]}"
28,156.0,-0.9135454,0.40673664,0.2665,0.2181465,0.17105,0.0496,0.06925,0.07975,0.23308852,0.12635,0.1788,0.20245,0.21625,0.2336,0.116705395,1.5571136,506.0,1.2318003,1.6046277,0.116705395,-0.104091145,0.29795805,0.46114865,2.7082028,1.2635115,1.149964,3.8428261,1.2318003,0.6415979,3.3375077,1.0,-14.274164,-8.021676,6.2524886,21.604482583074493,79.18649229513582,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.18649229513582,21.604482583074493]}"
29,131.0,-0.656059,0.7547096,0.2234,0.2584143,0.13165,0.0413,0.0548,0.052,0.114683814,0.0962,0.1732,0.19995,0.2111,0.2295,0.2318016,1.6956357,468.0,1.0577651,1.2560387,0.2318016,-0.0283084,0.40927234,0.604713,4.0518236,1.602277,0.9471767,4.0692167,1.0577651,0.589038,4.287908,0.0,-14.745592,-8.226385,6.5192075,21.604482583074493,79.27632382354777,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27632382354777,21.604482583074493]}"
30,115.0,-0.42261827,0.9063078,0.3226,0.1407355,0.243,0.0649,0.0934,0.1121,0.26666668,0.1507,0.1982,0.2184,0.2288,0.2489,-0.0300975,1.3270259,410.0,1.4093491,1.7246153,-0.0300975,-0.17011245,0.24574575,0.3423291,2.0392158,0.9411765,1.1989305,3.4502673,1.4093491,0.75302136,2.875223,0.0,-16.705011,-9.926795,6.778217,21.604482583074493,79.36615535195972,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36615535195972,21.604482583074493]}"
31,138.0,-0.7431448,0.6691306,0.2644,0.2181525,0.1697,0.05,0.0649,0.0726,0.18433931,0.1149,0.1608,0.1833,0.1972,0.2147,0.074952304,1.557126,365.0,1.3400912,1.4491018,0.074952304,-0.14558059,0.30279127,0.46182358,2.7125173,1.1613663,1.1169231,4.0676923,1.3400912,0.6415879,3.6368637,0.0,-16.353748,-9.75605,6.597698,21.604482583074493,79.54581840878363,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54581840878363,21.604482583074493]}"
32,124.0,-0.5591929,0.82903755,0.2103,0.20723307,0.1381,0.0521,0.0709,0.0705,0.15008156,0.1113,0.1658,0.1852,0.1925,0.2086,0.1645493,1.5217077,328.0,1.0919003,1.3505747,0.1645493,-0.044190664,0.30415756,0.46387833,2.7266288,1.3929088,0.9929578,2.9619718,1.0919003,0.6563688,2.9787536,0.0,-16.119415,-9.04621,7.0732055,21.604482583074493,79.63564993719558,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.63564993719558,21.604482583074493]}"
33,191.0,-0.98162717,-0.190809,0.2838,0.15978749,0.2056,0.069,0.0948,0.1097,0.22775601,0.1441,0.1899,0.2088,0.219,0.2304,0.031559113,1.3796792,314.0,1.2952989,1.5875542,0.031559113,-0.12887828,0.23044059,0.33252206,1.9945356,1.0646572,1.1559536,2.9905164,1.2952989,0.72419864,2.5846994,0.0,-18.366844,-10.430787,7.9360576,21.604482583074493,79.72548146560753,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72548146560753,21.604482583074493]}"
34,216.0,-0.809017,-0.58778524,0.2534,0.1891131,0.1728,0.0493,0.0701,0.0799,0.23684211,0.1238,0.1598,0.1839,0.1941,0.2161,0.058053967,1.465587,332.0,1.3048403,1.6174089,0.058053967,-0.13251397,0.27155045,0.4167883,2.42625,1.1226143,1.1381767,3.6096866,1.3048403,0.6816568,3.1675,0.0,-15.131985,-8.950435,6.1815495,21.604482583074493,79.81531299401948,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81531299401948,21.604482583074493]}"
35,137.0,-0.7313537,0.6819984,0.3238,0.1609896,0.234,0.075,0.1067,0.1233,0.24357034,0.1724,0.2277,0.2535,0.261,0.2843,0.054545455,1.3831695,340.0,1.2401379,1.6418109,0.054545455,-0.10738714,0.24501862,0.35831383,2.115073,1.1149082,1.1544944,3.0318353,1.2401379,0.7224452,2.623987,0.0,-17.287863,-9.474708,7.813155,21.604482583074493,79.90514452243143,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90514452243143,21.604482583074493]}"
36,137.0,-0.7313537,0.6819984,0.257,0.20121524,0.1709,0.0584,0.084,0.1,0.26262626,0.1419,0.1982,0.2249,0.2346,0.2471,0.15709001,1.502924,289.0,1.0950149,1.7094017,0.15709001,-0.0455655,0.27043703,0.40227136,2.3436563,1.3719299,1.1890607,3.0558858,1.0950149,0.6647219,2.5674326,0.0,-17.2895,-10.026218,7.263282,21.604482583074493,79.99497605084339,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.99497605084339,21.604482583074493]}"
37,177.0,-0.9986295,0.052335955,0.2017,0.21068427,0.1315,0.0534,0.0755,0.0778,0.18597561,0.1264,0.2017,0.2249,0.2305,0.2403,0.27348065,1.5326748,290.0,0.87467474,1.4542056,0.27348065,0.06663582,0.31060812,0.49529678,2.9589217,1.7515198,1.0291005,2.6679895,0.87467474,0.6516353,2.589217,0.0,-17.53597,-10.26982,7.266151,21.604482583074493,80.08480757925534,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08480757925534,21.604482583074493]}"
38,168.0,-0.9781476,0.20791169,0.21965,0.19781868,0.1471,0.0551,0.08005,0.0793,0.18005952,0.12405,0.20775,0.23495,0.23955,0.2537,0.23910514,1.4921875,288.0,0.916545,1.4365942,0.23910514,0.04333624,0.34321642,0.50258744,3.0170026,1.6273777,0.9893949,2.7404866,0.916545,0.66939706,2.7663727,0.0,-16.809105,-9.313966,7.495139,21.604482583074493,80.17463910766729,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17463910766729,21.604482583074493]}"
39,326.0,0.82903755,-0.5591929,0.2636,0.17691706,0.18435,0.0696,0.08955,0.09875,0.17315118,0.1352,0.20125,0.22975,0.2369,0.2513,0.124747775,1.4291136,289.0,1.1122363,1.4167862,0.124747775,-0.053346653,0.3003881,0.41158944,2.3965604,1.2843589,1.1015059,2.9403236,1.1122363,0.6990899,2.6666667,0.0,-17.241167,-9.75433,7.4868374,21.604482583074493,80.26447063607924,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26447063607924,21.604482583074493]}"
40,262.0,-0.1391731,-0.99026805,0.2743,0.16710988,0.19575,0.06665,0.09125,0.10785,0.23610315,0.14815,0.1974,0.2209,0.2244,0.2425,0.068189934,1.4005617,313.0,1.2218263,1.6157303,0.068189934,-0.10006016,0.24152054,0.35079005,2.0787401,1.1457748,1.180624,3.0027368,1.2218263,0.7133746,2.5409913,0.0,-17.647173,-9.929178,7.7179937,21.604482583074493,80.3543021644912,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3543021644912,21.604482583074493]}"
41,225.0,-0.70710677,-0.70710677,0.32315,0.17317118,0.22775,0.0615,0.0882,0.11205,0.29127052,0.1579,0.20155,0.2277,0.2388,0.25835,0.023684492,1.4182576,579.0,1.352658,1.8189934,0.023684492,-0.15010232,0.24132133,0.3612655,2.129291,1.0480579,1.2689694,3.659683,1.352658,0.704563,2.881409,2.0,-17.328995,-10.8430605,6.4859333,21.604482583074493,80.5339652213151,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.5339652213151,21.604482583074493]}"
42,135.0,-0.70710677,0.70710677,0.19185,0.27116117,0.11,0.0369,0.0538,0.05615,0.20687802,0.0971,0.1604,0.18745,0.1998,0.21745,0.28986442,1.7425069,394.0,0.95972985,1.5175675,0.28986442,0.020298736,0.38261008,0.5612424,3.552,1.814714,1.041744,3.559369,0.95972985,0.5730659,3.4106667,0.0,-13.672318,-7.0381556,6.6341624,21.604482583074493,80.62379674972705,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.62379674972705,21.604482583074493]}"
43,120.0,-0.5,0.8660254,0.2959,0.14114925,0.2227,0.0645,0.09045,0.11905,0.2971942,0.15355,0.188,0.20885,0.218,0.231,-0.010664851,1.328097,606.0,1.3567171,1.8428793,-0.010664851,-0.1515859,0.20140424,0.29357663,1.8296266,0.978456,1.3147433,3.2678077,1.3567171,0.7523649,2.4834242,1.0,-14.825865,-8.292654,6.5332108,21.604482583074493,80.89329133496291,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.89329133496291,21.604482583074493]}"
44,101.0,-0.190809,0.98162717,0.2373,0.1473468,0.17635,0.0645,0.08995,0.10455,0.23691216,0.1359,0.194,0.2196,0.22285,0.23655,0.116482966,1.3448569,331.0,1.0643642,1.6184211,0.116482966,-0.031402804,0.27023762,0.3613317,2.1294792,1.262964,1.1610217,2.6352026,1.0643642,0.7428391,2.2675586,0.0,-18.705048,-11.747376,6.957671,21.604482583074493,81.07295439178681,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.07295439178681,21.604482583074493]}"
45,97.0,-0.12186934,0.99254614,0.226,0.18402095,0.15575,0.057,0.08455,0.0971,0.26022065,0.1299,0.18835,0.2103,0.21815,0.2298,0.16688955,1.4501123,308.0,1.0355097,1.7005254,0.16688955,-0.01767421,0.27773145,0.38398096,2.2443416,1.3997433,1.1470762,2.669817,1.0355097,0.6888545,2.3251028,0.0,-17.651205,-10.858328,6.792878,21.604482583074493,81.16278592019876,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.16278592019876,21.604482583074493]}"
46,120.0,-0.5,0.8660254,0.23215,0.20707136,0.1525,0.05705,0.08425,0.1025,0.28486368,0.1392,0.192,0.2166,0.225,0.2369,0.19205298,1.5212975,294.0,1.0313194,1.7935258,0.19205298,-0.01564038,0.25977135,0.3740458,2.1929824,1.474443,1.2151749,2.7522228,1.0313194,0.65662,2.2626705,0.0,-17.3863,-10.148617,7.2376823,21.604482583074493,81.25261744861072,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.25261744861072,21.604482583074493]}"
47,110.0,-0.34202015,0.9396926,0.1454,0.26903775,0.08375,0.04575,0.06805,0.0534,0.07715582,0.1045,0.1841,0.2214,0.2184,0.22605,0.44563958,1.7340488,274.0,0.6654462,1.1646674,0.44563958,0.2006597,0.36772045,0.607064,4.082243,2.6046512,0.78356564,2.133529,0.6654462,0.5756014,2.717757,0.0,-17.435318,-9.994712,7.4406056,21.604482583074493,81.43228050543462,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.43228050543462,21.604482583074493]}"
48,124.0,-0.5591929,0.82903755,0.18835,0.19720325,0.1263,0.05165,0.07625,0.0805,0.21831252,0.1207,0.19125,0.21995,0.22725,0.2407,0.28553244,1.4901108,268.0,0.8284583,1.5555556,0.28553244,0.09359962,0.33204207,0.4768481,2.819479,1.797864,1.0543549,2.4669287,0.8284583,0.6702043,2.3368487,0.0,-17.842342,-9.871353,7.9709897,21.604482583074493,81.61194356225853,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.61194356225853,21.604482583074493]}"
49,307.0,0.60181504,-0.7986355,0.2077,0.17245272,0.1466,0.0604,0.0836,0.08985,0.19600666,0.12915,0.191,0.2129,0.21585,0.2251,0.19106084,1.4158146,267.0,0.9617967,1.485124,0.19106084,0.01924212,0.2708539,0.4121688,2.3996665,1.4713701,1.0734767,2.4814816,0.9617967,0.70548606,2.3090606,0.0,-17.721813,-10.662319,7.0594945,21.604482583074493,81.70177509067048,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.70177509067048,21.604482583074493]}"
50,335.0,0.9063078,-0.42261827,0.2886,0.11439328,0.22935,0.07225,0.1002,0.1299,0.28518426,0.1633,0.19865,0.2178,0.2193,0.23515,-0.022400536,1.2577903,280.0,1.3154056,1.7954389,-0.022400536,-0.13644418,0.18032375,0.25601375,1.686923,0.95576376,1.2951146,2.877368,1.3154056,0.7944233,2.22,0.0,-19.155867,-11.103917,8.05195,21.604482583074493,81.79160661908243,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.79160661908243,21.604482583074493]}"
