system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
0,0.0,1.0,0.0,0.0201,0.23692308,0.0124,0.0833,0.1009,0.0716,-0.0755326,0.0645,0.0323,0.0333,0.0291,0.0258,0.40240964,1.608,0.0,0.68835616,0.8585132,0.40240964,0.18292683,-0.42857143,-0.42204568,0.40585774,2.328,0.7089109,0.1990099,0.68835616,0.6138614,0.28033474,0.0,-31.762342,-21.62236,10.139982,21.604482583074493,89.87644417615812,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.87644417615812,21.604482583074493]}"
1,0.0,1.0,0.0,0.022928571,0.21223564,0.0149,0.08536,0.09834,0.06745,-0.11720437,0.0611,0.0369,0.0387,0.03282222,0.03094,0.37555298,1.5285715,0.0,0.69644666,0.7892581,0.37555298,0.17746206,-0.32768363,-0.3453377,0.48589522,2.1881483,0.68518895,0.23291926,0.69644666,0.6470223,0.3394311,0.0,-31.574438,-20.355522,11.218916,21.604482583074493,89.96627570457008,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.96627570457008,21.604482583074493]}"
2,0.0,1.0,0.0,0.0255,0.23486683,0.0158,0.0929,0.101,0.0685,-0.1511772,0.0566,0.036,0.0394,0.0323,0.0315,0.34303534,1.6037736,0.0,0.787037,0.73655915,0.34303534,0.11764706,-0.28490353,-0.35912699,0.4708455,2.0314465,0.677547,0.25222552,0.787037,0.6171875,0.3717201,0.0,-32.09647,-19.092594,13.003875,21.604482583074493,90.05610723298203,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.05610723298203,21.604482583074493]}"
3,0.0,1.0,0.0,0.027714286,0.21693675,0.017833333,0.09844286,0.11047143,0.09154,-0.036334105,0.08108,0.046814285,0.04874,0.039485715,0.039383333,0.37775192,1.5454062,0.0,0.7001083,0.92893595,0.37775192,0.17517006,-0.34613577,-0.397283,0.43087858,2.2018056,0.82788116,0.250646,0.7001083,0.6411573,0.30242565,0.0,-32.203136,-18.770065,13.43307,21.604482583074493,90.14593876139398,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.14593876139398,21.604482583074493]}"
4,0.0,1.0,0.0,0.029533334,0.23548894,0.018275,0.10056667,0.11343333,0.08745,-0.06976332,0.07532,0.0461,0.0494,0.0421,0.04352,0.394617,1.6072563,0.0,0.69984204,0.8687086,0.394617,0.17543043,-0.26758668,-0.3500579,0.48086807,2.2911565,0.77025837,0.26012918,0.69984204,0.61670417,0.33733106,0.0,-31.196964,-21.213207,9.983758,21.604482583074493,90.32560181821789,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.32560181821789,21.604482583074493]}"
5,0.0,1.0,0.0,0.02695,0.15048026,0.0199,0.10636,0.122,0.0983,-0.03938239,0.0914,0.0589,0.06166,0.0527,0.05226667,0.45179063,1.3475,0.0,0.5104167,0.92335147,0.45179063,0.3232894,-0.2723898,-0.30198675,0.53556913,2.635,0.8050778,0.22072072,0.5104167,0.7356747,0.27388212,0.0,-31.512444,-21.770493,9.741951,21.604482583074493,90.41543334662984,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.41543334662984,21.604482583074493]}"
6,0.0,1.0,0.0,0.02642,0.21555096,0.01705,0.099575,0.11725,0.0869,-0.06797158,0.07638333,0.042625,0.045733333,0.04097143,0.0395,0.4122861,1.5405248,0.0,0.64326954,0.87183344,0.4122861,0.21592402,-0.3182799,-0.35917774,0.47093597,2.3890045,0.7405198,0.22513847,0.64326954,0.642911,0.30367815,0.0,-32.71346,-21.232893,11.480564,21.604482583074493,90.50526487504179,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.50526487504179,21.604482583074493]}"
7,0.0,1.0,0.0,0.02262,0.1389728,0.0171,0.1023,0.1223,0.10615,0.018469658,0.09845,0.0574,0.0587,0.05065,0.04505,0.49520296,1.3151163,0.0,0.4457143,1.0366211,0.49520296,0.38255766,-0.37212545,-0.35395408,0.47670588,2.9447675,0.8672386,0.18480392,0.4457143,0.75264084,0.21289411,0.0,-33.89346,-21.814863,12.078594,21.604482583074493,90.68492793186569,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.68492793186569,21.604482583074493]}"
8,0.0,1.0,0.0,0.0206,0.14338575,0.015433333,0.10335,0.1208,0.1089,0.02614841,0.0969,0.0629,0.0613,0.0616,0.05,0.59930766,1.3261802,0.0,0.33387357,1.0526824,0.59930766,0.49878347,-0.3192648,-0.27741936,0.5651376,3.9656653,0.90074444,0.17038876,0.33387357,0.7455717,0.18899083,0.0,-34.860294,-22.366692,12.493601,21.604482583074493,90.77475946027765,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.77475946027765,21.604482583074493]}"
9,0.0,1.0,0.0,0.0211,0.09752926,0.01735,0.102975,0.123566665,0.1066,0.01729691,0.0923,0.0533,0.0562,0.053,0.04665,0.50675195,1.209169,0.0,0.39736345,1.0341984,0.50675195,0.43049932,-0.32853544,-0.3358396,0.49671978,3.0372493,0.8619946,0.17061995,0.39736345,0.8183962,0.1977507,0.0,-34.593338,-22.302788,12.290549,21.604482583074493,90.8645909886896,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.8645909886896,21.604482583074493]}"
10,0.0,1.0,0.0,0.0224,0.15364806,0.016433334,0.10476667,0.125525,0.1065,0.008204481,0.0897,0.053,0.0557,0.0556,0.05026667,0.5437298,1.3548387,0.0,0.4021544,1.0155753,0.5437298,0.42564103,-0.28173375,-0.3140037,0.521576,3.362903,0.8477612,0.17830846,0.4021544,0.73037034,0.21013133,0.0,-34.52824,-22.7508,11.777441,21.604482583074493,90.95442251710155,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.95442251710155,21.604482583074493]}"
11,0.0,1.0,0.0,0.02695,0.1124871,0.0215,0.1028,0.1211,0.09785,-0.024669822,0.0821,0.0454,0.0491,0.0517,0.04665,0.4125683,1.2476852,0.0,0.5202703,0.9509232,0.4125683,0.3146853,-0.2753398,-0.30859244,0.5278203,2.3935184,0.80734324,0.22235973,0.5202703,0.7948244,0.27514037,0.0,-33.70826,-21.867598,11.840662,21.604482583074493,91.0442540455135,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.0442540455135,21.604482583074493]}"
12,0.0,1.0,0.0,0.027471429,0.110597745,0.022,0.10591333,0.13100715,0.107125,0.0056875525,0.09210417,0.0578775,0.059125,0.052666668,0.049971428,0.4107143,1.243051,0.0,0.5206209,1.0104861,0.4107143,0.31439775,-0.29655156,-0.34080833,0.491179,2.3831072,0.81707984,0.20953418,0.5206209,0.79792744,0.2562036,0.0,-33.019207,-22.28802,10.731188,21.604482583074493,91.13408557392545,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.13408557392545,21.604482583074493]}"
13,0.0,1.0,0.0,0.0265,0.13733906,0.0201,0.10595,0.1283,0.1006,-0.025901718,0.0864,0.05935,0.06295,0.05685,0.05405,0.47758284,1.3118812,0.0,0.46532047,0.9486092,0.47758284,0.3641272,-0.23033108,-0.27786598,0.56454813,2.8143563,0.7834891,0.2063863,0.46532047,0.7556391,0.2631579,0.0,-33.12604,-22.039703,11.086337,21.604482583074493,91.22391710233741,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.22391710233741,21.604482583074493]}"
14,0.0,1.0,0.0,0.02955,0.15542522,0.0216,0.11405,0.1344,0.10535,-0.0396536,0.10095,0.0753,0.0752,0.06745,0.06215,0.5148793,1.3617512,0.0,0.43745375,0.9229084,0.5148793,0.39072165,-0.23789087,-0.2193287,0.6396396,3.108295,0.7832714,0.2197026,0.43745375,0.7284992,0.2802276,0.0,-33.458504,-22.176853,11.28165,21.604482583074493,91.31374863074936,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.31374863074936,21.604482583074493]}"
15,0.0,1.0,0.0,0.02785,0.11623246,0.02205,0.10865,0.12905,0.1166,0.03529412,0.10615,0.07025,0.0731,0.0651,0.05475,0.4939759,1.2573364,0.0,0.42714724,1.072184,0.4939759,0.40075308,-0.3194531,-0.28343424,0.55784065,2.9390519,0.9028262,0.21564072,0.42714724,0.7889088,0.2386461,0.0,-34.77882,-22.647326,12.131494,21.604482583074493,91.58324321598522,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.58324321598522,21.604482583074493]}"
16,0.0,1.0,0.0,0.02675,0.099691674,0.0219,0.10485,0.12885,0.11645,0.05241753,0.109,0.07405,0.07695,0.07105,0.0596,0.5287789,1.2159091,0.0,0.37596628,1.109576,0.5287789,0.45296523,-0.29300117,-0.24213333,0.6096096,3.2295454,0.9030632,0.20744474,0.37596628,0.8156425,0.22951522,0.0,-33.31718,-19.645138,13.672042,21.604482583074493,91.67307474439717,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.67307474439717,21.604482583074493]}"
17,270.0,-1.8369701E-16,-1.0,0.016,0.13074204,0.0123,0.0981,0.1148,0.0835,-0.08039647,0.0739,0.0434,0.0446,0.039,0.035,0.5204678,1.2903225,0.0,0.40920717,0.8503055,0.5204678,0.4181818,-0.35720846,-0.3632653,0.46650717,3.1451614,0.7267189,0.13925153,0.40920717,0.76397514,0.19138756,0.0,-19.802017,-12.869308,6.9327087,21.604482583074493,91.85273780122107,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.85273780122107,21.604482583074493]}"
18,7.0,0.99254614,0.12186934,0.2127,0.27632764,0.1206,0.0544,0.0734,0.0612,0.05882353,0.1124,0.2488,0.2964,0.3155,0.3262,0.44691584,1.7622204,22.0,0.67395437,1.1229358,0.44691584,0.19462325,0.4874601,0.675073,5.146819,2.6139188,0.83265305,2.8938775,0.67395437,0.5667293,3.4698205,0.0,-14.241887,-7.8146405,6.427247,21.604482583074493,91.94256932963302,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.94256932963302,21.604482583074493]}"
19,274.0,0.06975647,-0.9975641,0.2432,0.25977725,0.1429,0.0593,0.085,0.0703,0.084876545,0.1289,0.2551,0.3009,0.3198,0.3339,0.38232115,1.7006993,25.0,0.7602376,1.1835017,0.38232115,0.13605684,0.4429559,0.6395796,4.5426135,2.2363636,0.82608694,2.8578143,0.7602376,0.5873407,3.4545455,0.0,-14.658968,-8.386722,6.272246,21.604482583074493,92.12223238645693,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.12223238645693,21.604482583074493]}"
20,261.0,-0.15643446,-0.98768836,0.2436,0.21921922,0.156,0.06645,0.086,0.0815,0.10172355,0.12755,0.21895,0.2519,0.27,0.2763,0.26760563,1.5605382,59.0,0.9018882,1.2246431,0.26760563,0.05140187,0.36832982,0.5362731,3.3088236,1.7296605,0.94657373,2.8292682,0.9018882,0.6401313,2.985294,1.0,-13.514816,-7.143878,6.370938,21.604482583074493,92.21206391486888,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21206391486888,21.604482583074493]}"
21,20.0,0.9396926,0.34202015,0.22365,0.27146107,0.12815,0.0562,0.0755,0.0643,0.06721992,0.109,0.2066,0.24085,0.2522,0.26725,0.32614696,1.7438596,57.0,0.8864447,1.1420959,0.32614696,0.059997898,0.420598,0.59368086,3.9161491,1.9664718,0.8505291,2.9583333,0.8864447,0.57273746,3.472826,1.0,-13.522023,-6.9819603,6.540063,21.604482583074493,92.30189544328083,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.30189544328083,21.604482583074493]}"
22,252.0,-0.309017,-0.95105654,0.1963,0.3093213,0.10355,0.0466,0.06525,0.05145,0.049464557,0.10005,0.22655,0.2739,0.2833,0.30625,0.4646504,1.8938736,130.0,0.69266057,1.1017131,0.4646504,0.18140116,0.5075068,0.69260645,5.4956355,2.7332368,0.78729916,3.0038257,0.69266057,0.52724034,3.8079534,1.0,-13.103742,-6.434404,6.6693373,21.604482583074493,92.39172697169278,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.39172697169278,21.604482583074493]}"
23,224.0,-0.7193398,-0.6946584,0.1969,0.32391998,0.10055,0.04235,0.0608,0.04905,0.073304154,0.0997,0.2351,0.28425,0.30075,0.31545,0.49887866,1.9562842,351.0,0.65447897,1.155477,0.49887866,0.2086808,0.5196917,0.719554,6.1190233,2.9880774,0.8054187,3.233169,0.65447897,0.5104061,4.006104,1.0,-13.728052,-7.6602964,6.067755,21.604482583074493,92.57139002851669,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.57139002851669,21.604482583074493]}"
24,118.0,-0.46947157,0.88294756,0.19555,0.3509499,0.09395,0.03725,0.0573,0.0379,0.008649368,0.0932,0.2396,0.29975,0.31675,0.32905,0.54248846,2.0792131,381.0,0.617169,1.0147256,0.54248846,0.23658013,0.55855536,0.7862682,8.335526,3.3678894,0.66027874,3.4067943,0.617169,0.4801942,5.146053,1.0,-14.070667,-7.936134,6.1345334,21.604482583074493,92.66122155692864,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.66122155692864,21.604482583074493]}"
25,276.0,0.104528464,-0.9945219,0.2282,0.32443413,0.1164,0.03965,0.0577,0.0425,0.034692634,0.09125,0.2431,0.30435,0.31765,0.33255,0.46365625,1.9587983,414.0,0.71817464,1.0691824,0.46365625,0.16387285,0.56937236,0.76398724,7.4565725,2.7266095,0.7352941,3.948097,0.71817464,0.50985545,5.3568077,1.0,-14.731754,-8.725491,6.006264,21.604482583074493,92.84088461375255,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84088461375255,21.604482583074493]}"
26,357.0,0.9986295,-0.052335955,0.14605,0.37880576,0.0658,0.0279,0.0439,0.02895,0.018469658,0.07995,0.2208,0.27375,0.2823,0.2991,0.6219477,2.2162368,369.0,0.51717424,1.0339285,0.6219477,0.31808102,0.57815593,0.81397593,9.717728,4.2837634,0.6579546,3.3193183,0.51717424,0.45022237,5.027539,1.0,-13.896549,-7.6717453,6.224804,21.604482583074493,92.9307161421645,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9307161421645,21.604482583074493]}"
27,229.0,-0.656059,-0.7547096,0.21705,0.33589783,0.1079,0.03405,0.06005,0.043,0.11615834,0.0996,0.25085,0.30735,0.3263,0.33605,0.502994,2.0097222,477.0,0.6649816,1.2591509,0.502994,0.20106745,0.5427522,0.767127,7.5707655,3.0212963,0.71487945,3.6084788,0.6649816,0.49689156,5.035963,1.0,-12.107402,-6.22068,5.886722,21.604482583074493,93.02054767057645,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.02054767057645,21.604482583074493]}"
28,6.0,0.9945219,0.104528464,0.1899,0.33921015,0.0937,0.02445,0.0431,0.0326,0.14285715,0.07805,0.21125,0.2615,0.28005,0.28955,0.49859533,2.0245202,540.0,0.67785114,1.3279022,0.49859533,0.19182892,0.5753536,0.7914601,8.56422,2.9856076,0.7546296,4.3958335,0.67785114,0.4931579,5.8073397,1.0,-14.287136,-8.607787,5.6793494,21.604482583074493,93.20021072740035,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20021072740035,21.604482583074493]}"
29,296.0,0.43837115,-0.89879405,0.2303,0.26157218,0.1348,0.0404,0.0599,0.065,0.23339659,0.1127,0.1993,0.2344,0.2542,0.2624,0.30694088,1.7071905,723.0,0.90562326,1.6049383,0.30694088,0.049329206,0.39909357,0.59273183,3.9047618,1.8843588,1.0833334,3.8383334,0.90562326,0.5850694,3.5376344,2.0,-9.793021,-3.3844852,6.4085355,21.604482583074493,93.37987378422426,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.37987378422426,21.604482583074493]}"
30,251.0,-0.32556817,-0.94551855,0.199,0.35006785,0.0958,0.0239,0.0517,0.0388,0.23763955,0.0923,0.2527,0.3053,0.3212,0.3418,0.5405276,2.0750782,1175.0,0.61935884,1.6166667,0.5405276,0.23490965,0.5747524,0.78444445,8.25707,3.3493223,0.74903476,3.841699,0.61935884,0.48116523,5.115681,4.0,-11.084492,-4.9380326,6.1464586,21.604482583074493,93.46970531263621,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.46970531263621,21.604482583074493]}"
31,233.0,-0.60181504,-0.7986355,0.2423,0.24160902,0.148,0.0371,0.0595,0.0739,0.33153152,0.1152,0.1833,0.2131,0.2325,0.2496,0.22207622,1.6360567,1778.0,1.0417025,1.9865592,0.22207622,-0.020640269,0.36842105,0.517624,3.141892,1.5698853,1.2399329,4.0654364,1.0417025,0.6105611,3.2743244,4.0,-11.527085,-5.4880595,6.0390253,21.604482583074493,93.55953684104816,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.55953684104816,21.604482583074493]}"
32,18.0,0.95105654,0.309017,0.1901,0.26902536,0.1095,0.0275,0.0502,0.0561,0.34210527,0.1052,0.1974,0.2292,0.2477,0.2598,0.3868981,1.7344891,2009.0,0.76715094,2.0326087,0.3868981,0.13156693,0.42356163,0.63067806,4.407473,2.2600365,1.1153082,3.779324,0.76715094,0.57570976,3.3825622,2.0,-12.914141,-6.629626,6.2845154,21.604482583074493,93.6493683694601,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6493683694601,21.604482583074493]}"
33,24.0,0.9135454,0.40673664,0.181,0.21885522,0.116,0.0273,0.0455,0.0542,0.33006135,0.0932,0.1656,0.1906,0.2099,0.2176,0.2881252,1.5590008,1860.0,0.86190474,1.9781022,0.2881252,0.073931955,0.4002574,0.5895494,3.8655617,1.8079242,1.1885965,3.9692984,0.86190474,0.6405301,3.3333333,4.0,-14.998806,-8.241047,6.757759,21.604482583074493,93.73919989787207,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.73919989787207,21.604482583074493]}"
34,33.0,0.83867055,0.54463905,0.1694,0.3519553,0.0812,0.0248,0.045,0.0341,0.15789473,0.0842,0.2164,0.2641,0.2787,0.2935,0.5487636,2.0836408,1633.0,0.607604,1.3694779,0.5487636,0.24391876,0.5541435,0.7819693,8.149123,3.4280443,0.75609756,3.7560976,0.607604,0.47905606,4.9532166,4.0,-14.4512,-8.118475,6.332725,21.604482583074493,93.82903142628402,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82903142628402,21.604482583074493]}"
35,75.0,0.25881904,0.9659258,0.1943,0.30468357,0.10355,0.0378,0.05895,0.0536,0.17286652,0.1089,0.21375,0.25165,0.266,0.28225,0.4395887,1.8745779,1339.0,0.7301766,1.414248,0.4395887,0.15576798,0.44318035,0.6645807,4.953445,2.566329,0.9077053,3.2904317,0.7301766,0.5326646,3.6182494,3.0,-12.75088,-6.0204024,6.730478,21.604482583074493,93.91886295469597,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91886295469597,21.604482583074493]}"
36,49.0,0.656059,0.7547096,0.211,0.30032867,0.11353333,0.04387857,0.056424,0.05726,0.13230787,0.12113,0.2213923,0.2525,0.2658,0.2860182,0.401406,1.8568496,619.0,0.7935314,1.3019978,0.401406,0.11493289,0.40498322,0.6455148,4.633891,2.3391023,1.013021,3.7329276,0.7935314,0.5378178,3.6785216,2.0,-14.827705,-8.288603,6.5391035,21.604482583074493,94.00869448310792,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.00869448310792,21.604482583074493]}"
37,45.0,0.70710677,0.70710677,0.2284,0.20464136,0.1508,0.0437,0.0635,0.0792,0.28885272,0.1119,0.1817,0.2149,0.2239,0.2425,0.1950894,1.5135852,442.0,1.0196428,1.8082192,0.1950894,-0.009949149,0.36851016,0.47740018,2.8234553,1.483764,1.245283,3.5911949,1.0196428,0.6599562,2.8802018,1.0,-14.670067,-8.457473,6.212594,21.604482583074493,94.09852601151988,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.09852601151988,21.604482583074493]}"
38,293.0,0.39073113,-0.92050487,0.2186,0.22430691,0.1385,0.0435,0.066,0.0732,0.25449872,0.119,0.2021,0.2285,0.2499,0.2632,0.2868177,1.5772005,427.0,0.8744,1.678899,0.2868177,0.06680896,0.37728938,0.5468895,3.409277,1.8030303,1.107413,3.3071105,0.8744,0.6332876,2.9822648,1.0,-14.474884,-8.363061,6.1118236,21.604482583074493,94.18835753993183,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.18835753993183,21.604482583074493]}"
39,122.0,-0.52991927,0.8480481,0.28815,0.19403294,0.1945,0.05695,0.0847,0.1056,0.29929253,0.14705,0.21205,0.24245,0.26035,0.2726,0.144773,1.4807297,314.0,1.1063544,1.8510079,0.144773,-0.05068368,0.29917789,0.42287198,2.463103,1.3378725,1.245283,3.3979952,1.1063544,0.6747615,2.7261117,2.0,-15.461976,-8.9330845,6.5288916,21.604482583074493,94.36802059675573,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.36802059675573,21.604482583074493]}"
40,156.0,-0.9135454,0.40673664,0.267,0.20923913,0.1746,0.051,0.07635,0.0959,0.30565012,0.1373,0.20485,0.2344,0.24785,0.2651,0.1733933,1.5283343,237.0,1.07683,1.8767123,0.1733933,-0.0371953,0.31759444,0.44203636,2.581771,1.4187179,1.2544147,3.4924788,1.07683,0.6536878,2.78125,0.0,-15.571115,-9.179073,6.392041,21.604482583074493,94.45785212516768,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.45785212516768,21.604482583074493]}"
41,234.0,-0.58778524,-0.809017,0.3026,0.16901681,0.2151,0.0637,0.09485,0.11845,0.30057645,0.1588,0.21745,0.2453,0.25915,0.27405,0.0928835,1.4061338,282.0,1.1672131,1.8565831,0.0928835,-0.07734758,0.2662585,0.37261653,2.1859975,1.2042286,1.2474986,3.1869404,1.1672131,0.71060455,2.5525095,1.0,-16.079393,-9.530201,6.5491915,21.604482583074493,94.54768365357964,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.54768365357964,21.604482583074493]}"
42,88.0,0.034899496,0.99939084,0.2351,0.2222511,0.1496,0.0478,0.0691,0.0868,0.2897474,0.1256,0.2091,0.2414,0.255,0.2739,0.26050422,1.5704743,366.0,0.9215994,1.8121085,0.26050422,0.040603958,0.37121403,0.49210066,2.9344075,1.7034068,1.2543353,3.397399,0.9215994,0.6360544,2.7054086,0.0,-16.656332,-9.524389,7.1319423,21.604482583074493,94.63751518199159,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.63751518199159,21.604482583074493]}"
43,68.0,0.37460658,0.92718387,0.2907,0.2,0.1938,0.0575,0.0855,0.1085,0.30722892,0.1498,0.2016,0.2286,0.2444,0.2598,0.115472384,1.4992265,322.0,1.1889571,1.8836806,0.115472384,-0.08652588,0.2685547,0.38509494,2.2504604,1.2604436,1.2675234,3.396028,1.1889571,0.6664374,2.6767955,0.0,-16.179201,-10.033683,6.145519,21.604482583074493,94.72734671040354,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.72734671040354,21.604482583074493]}"
44,53.0,0.60181504,0.7986355,0.40896666,0.05306525,0.36775,0.07333333,0.11356667,0.18194167,0.4254562,0.2134,0.23115,0.25245,0.26205,0.275975,-0.16783106,1.1117756,203.0,1.5600483,2.4776442,-0.16783106,-0.21894637,0.12786718,0.18042757,1.4395056,0.7123828,1.6006598,3.5979471,1.5600483,0.8989977,2.2465553,0.0,-21.969362,-13.4761,8.493262,21.604482583074493,94.9968412956394,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.9968412956394,21.604482583074493]}"
45,85.0,0.087155744,0.9961947,0.3136,0.17519206,0.2201,0.0643,0.0904,0.1328,0.3475393,0.1668,0.1967,0.2223,0.2389,0.252,0.040958606,1.4241599,106.0,1.3121339,2.0621119,0.040958606,-0.13520361,0.2034384,0.28544524,1.7975922,1.0849228,1.4674033,3.4651933,1.3121339,0.70162576,2.359669,0.0,-18.535357,-11.976331,6.5590262,21.604482583074493,95.1765043524633,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.1765043524633,21.604482583074493]}"
46,91.0,-0.017452406,0.9998477,0.1594,0.042170644,0.1465,0.1051,0.1561,0.1607,0.20917983,0.1744,0.1517,0.1614,0.1552,0.1485,0.028836593,1.0873125,68.0,1.0264006,1.5275666,0.028836593,-0.0133502865,-0.08021059,-0.017410573,0.96517414,1.058663,1.0288092,1.0204866,1.0264006,0.9184953,0.99129355,0.0,-17.89125,-11.167614,6.7236366,21.604482583074493,95.26633588087525,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26633588087525,21.604482583074493]}"
47,274.0,0.06975647,-0.9975641,0.2553,0.1915986,0.1732,0.0546,0.0855,0.0913,0.25154215,0.1412,0.2654,0.3039,0.312,0.335,0.2860676,1.4731679,64.0,0.81800705,1.6691042,0.2860676,0.09994712,0.40697187,0.5472353,3.4135668,1.8003463,1.0665888,2.9824767,0.81800705,0.6781519,2.7932167,0.0,-18.294342,-11.642122,6.65222,21.604482583074493,95.35616740928721,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.35616740928721,21.604482583074493]}"
48,303.0,0.54463905,-0.83867055,0.313,0.13818182,0.237,0.0726,0.1006,0.1304,0.28472906,0.1625,0.2029,0.229,0.2447,0.2575,0.015985053,1.3201181,171.0,1.2785947,1.7936727,0.015985053,-0.12246728,0.22619048,0.30471873,1.8750958,1.032054,1.2949355,3.1082423,1.2785947,0.7569467,2.3984675,0.0,-15.928489,-8.896075,7.032413,21.604482583074493,95.53583046611111,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.53583046611111,21.604482583074493]}"
49,338.0,0.92718387,-0.37460658,0.322,0.11322386,0.2565,0.064,0.0906,0.1332,0.35091278,0.1588,0.185,0.207,0.2209,0.2335,-0.07457059,1.2548714,234.0,1.4570136,2.0780032,-0.07457059,-0.18622214,0.1904155,0.24767014,1.6571643,0.8608729,1.4685777,3.5501654,1.4570136,0.79633653,2.4156039,0.0,-21.029821,-13.043578,7.9862437,21.604482583074493,95.715493522935,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.715493522935,21.604482583074493]}"
50,52.0,0.6156615,0.7880108,0.3301,0.18613008,0.2265,0.0593,0.0851,0.1215,0.34402654,0.1561,0.1943,0.2199,0.2365,0.2521,0.021598272,1.456752,241.0,1.3951818,2.0454545,0.021598272,-0.16519591,0.23517883,0.32122904,1.9449013,1.0436894,1.4260564,3.8744133,1.3951818,0.6859479,2.7146382,0.0,-16.705294,-10.12521,6.580084,21.604482583074493,95.80532505134697,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.80532505134697,21.604482583074493]}"
51,58.0,0.52991927,0.8480481,0.343075,0.12285726,0.268,0.088675,0.122766666,0.15635,0.2761963,0.193175,0.23623334,0.261325,0.27243334,0.28823334,0.008203293,1.2796531,82.0,1.2588369,1.761194,0.008203293,-0.11476964,0.19745885,0.27072725,1.7413445,1.0161631,1.2725177,2.7922544,1.2588369,0.7809427,2.1928732,0.0,-18.54674,-12.0179615,6.528779,21.604482583074493,95.98498810817087,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.98498810817087,21.604482583074493]}"
