system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,zone_center_lat,zone_center_lon,zone_id,.geo
10,228.0,-0.6691306233406067,-0.7431448101997375,0.2851000130176544,0.12208719551563263,0.22040000557899475,0.0714000016450882,0.09669999778270721,0.12559999525547028,0.2716157138347626,0.1607999950647354,0.18549999594688416,0.19930000603199005,0.2117999941110611,0.22280000150203705,-0.0033333543688058853,1.2781305313110352,1630.0,1.0066889524459839,1.7458033561706543,-0.0033333543688058853,-0.1437090039253235,0.18862490355968475,0.27242526412010193,1.7488584518432617,0.9933554530143738,1.3415007591247559,2.9429402351379395,1.335654616355896,0.782392680644989,2.220600128173828,3.0,-16.854244232177734,-9.166555404663086,7.687687873840332,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.60063667110525,25.369480862392322]}"
11,109.0,-0.32556816935539246,0.9455185532569885,0.1485999971628189,0.3198198676109314,0.07500000298023224,0.019899999722838402,0.03700000047683716,0.02810000069439411,0.1456310749053955,0.07020000368356705,0.1655000001192093,0.18809999525547028,0.20110000669956207,0.21230000257492065,0.4692443311214447,1.9403975009918213,1378.0,0.36124399304389954,1.3409091234207153,0.4692443311214447,0.1795506775379181,0.5096256732940674,0.7644464373588562,7.490636825561523,2.768212080001831,0.7703180313110352,3.9755349159240723,0.695560872554779,0.5153583288192749,5.372927665710449,11.0,-16.902481079101562,-10.219006538391113,6.683474540710449,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.23150069443464,25.514025151320915]}"
12,198.0,-0.9510565400123596,-0.30901700258255005,0.14169999957084656,0.3241232633590698,0.0722000002861023,0.020899999886751175,0.03200000151991844,0.026000000536441803,0.14178164303302765,0.06419999897480011,0.15809999406337738,0.193900004029274,0.210099995136261,0.22030000388622284,0.4526156187057495,1.959119439125061,1184.0,0.3768267333507538,1.330409288406372,0.4526156187057495,0.15039899945259094,0.5235366225242615,0.7689087390899658,7.654589653015137,2.6537394523620605,0.792682945728302,4.435483932495117,0.738527238368988,0.5104334354400635,5.3230767250061035,15.0,-16.540306091308594,-10.359695434570312,6.1806111335754395,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.43890657054014,25.705037308726133]}"
13,180.0,-1.0,1.2246468525851679E-16,0.1665000021457672,0.21345636248588562,0.11789999902248383,0.032499998807907104,0.052000001072883606,0.06019999831914902,0.295480877161026,0.09529999643564224,0.15539999306201935,0.17560000717639923,0.19449999928474426,0.20059999823570251,0.2603323459625244,1.542770504951477,1683.0,0.5868830680847168,1.8388158082962036,0.2603323459625244,0.07321428507566452,0.3460559844970703,0.5151187777519226,3.1247217655181885,1.7039170265197754,1.1666666269302368,3.0884616374969482,0.8635607361793518,0.6481845378875732,2.6908462047576904,2.0,-16.798818588256836,-10.0332670211792,6.765551567077637,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.56765178512367,25.527988849741188]}"
14,352.0,0.9902680516242981,-0.13917310535907745,0.10339999943971634,0.3786408007144928,0.04569999873638153,0.015399999916553497,0.029500000178813934,0.019200000911951065,0.177358478307724,0.054099999368190765,0.1615000069141388,0.19269999861717224,0.21230000257492065,0.2102999985218048,0.6426143050193787,2.21875,1772.0,0.21757130324840546,1.3523809909820557,0.6426143050193787,0.3450655937194824,0.5917620062828064,0.8223469257354736,10.257895469665527,4.596194744110107,0.6801618933677673,3.471264362335205,0.48691633343696594,0.4507042169570923,4.994736671447754,14.0,-15.17322063446045,-10.403573989868164,4.769646167755127,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.69272836592903,25.502915553884936]}"
15,29.0,0.874619722366333,0.48480960726737976,0.19900000095367432,0.2115677297115326,0.1265999972820282,0.03759999945759773,0.0551999993622303,0.07020000368356705,0.304166704416275,0.10329999774694443,0.14069999754428864,0.15809999406337738,0.17110000550746918,0.18250000476837158,0.1865559220314026,1.5366795063018799,1468.0,0.6855505704879761,1.8742516040802002,0.1865559220314026,-0.017117615789175034,0.2852112650871277,0.4203703701496124,2.45047926902771,1.458681583404541,1.2395437955856323,3.4002952575683594,1.0348314046859741,0.6507537961006165,2.569892406463623,1.0,-16.6667537689209,-9.181428909301758,7.485323429107666,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.40442765856727,25.49881411433939]}"
16,314.0,0.6946583986282349,-0.7193397879600525,0.32249999046325684,0.1693255752325058,0.22599999606609344,0.06430000066757202,0.09889999777078629,0.12020000070333481,0.30627870559692383,0.17270000278949738,0.22589999437332153,0.2531999945640564,0.27900001406669617,0.2996000051498413,0.12881699204444885,1.407682180404663,1568.0,0.7717663645744324,1.8830021619796753,0.12881699204444885,-0.04798344895243645,0.2606635093688965,0.3606855273246765,2.1283509731292725,1.2957289218902588,1.2098890542984009,3.3930013179779053,1.1008038520812988,0.710387647151947,2.6454005241394043,13.0,-15.221254348754883,-7.666035175323486,7.5552191734313965,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.45317092522409,25.40541151727206]}"
17,125.0,-0.5735764503479004,0.8191520571708679,0.17569999396800995,0.2796122431755066,0.09849999845027924,0.023800000548362732,0.043800000101327896,0.03849999979138374,0.2524462342262268,0.09130000323057175,0.19370000064373016,0.2249000072479248,0.24120000004768372,0.25209999084472656,0.39317554235458374,1.776282548904419,1571.0,0.43556928634643555,1.628272294998169,0.39317554235458374,0.12918902933597565,0.44933655858039856,0.6913946866989136,5.480769157409668,2.2958459854125977,0.9641790986061096,3.9303946495056152,0.771182656288147,0.5629734992980957,4.198718070983887,6.0,-15.9122314453125,-10.094287872314453,5.817944526672363,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.39776841205456,25.648083476729475]}"
18,81.0,0.15643446147441864,0.9876883625984192,0.25459998846054077,0.19291239976882935,0.16920000314712524,0.04839999973773956,0.07100000232458115,0.08919999748468399,0.2845989763736725,0.1274999976158142,0.17229999601840973,0.18690000474452972,0.20589999854564667,0.21439999341964722,0.1139383539557457,1.4780457019805908,1568.0,0.7954314947128296,1.7956348657608032,0.1139383539557457,-0.08131521940231323,0.2681829631328583,0.3876267075538635,2.265981912612915,1.2571792602539062,1.2826087474822998,3.6686747074127197,1.177025318145752,0.6765690445899963,2.724174737930298,6.0,-16.039325714111328,-8.77151107788086,7.267813682556152,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.46978814671118,25.517282244705964]}"
19,222.0,-0.7431448101997375,-0.6691306233406067,0.2619999945163727,0.21606846153736115,0.1670999974012375,0.04520000144839287,0.06629999727010727,0.08399999886751175,0.31125831604003906,0.12780000269412994,0.18809999525547028,0.21529999375343323,0.23430000245571136,0.24199999868869781,0.17683398723602295,1.5512431859970093,1577.0,0.6994750499725342,1.903846263885498,0.17683398723602295,-0.0597074031829834,0.30705079436302185,0.46304675936698914,2.7247190475463867,1.4296435117721558,1.2005456686019897,3.830045700073242,1.126997470855713,0.6446442604064941,3.1183063983917236,3.0,-16.666709899902344,-9.934823989868164,6.7318854331970215,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.62209972793458,25.456324686766223]}"
20,77.0,0.22495105862617493,0.9743700623512268,0.17249999940395355,0.2982456088066101,0.08869999647140503,0.025599999353289604,0.03779999911785126,0.03290000185370445,0.13902851939201355,0.0731000006198883,0.17560000717639923,0.20900000631809235,0.2231999933719635,0.2371000051498413,0.43289223313331604,1.8499999046325684,382.0,0.3957783579826355,1.3229572772979736,0.43289223313331604,0.15460777282714844,0.5221496224403381,0.7519722580909729,7.063613414764404,2.5266666412353516,0.8359788060188293,4.453580856323242,0.732189953327179,0.5405405759811401,5.243160724639893,21.0,-14.313478469848633,-5.232659816741943,9.080819129943848,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.43373266466918,25.737167228087824]}"
21,356.0,0.9975640773773193,-0.06975647062063217,0.14740000665187836,0.3222591280937195,0.07450000196695328,0.019200000911951065,0.03799999877810478,0.031199999153614044,0.2251308709383011,0.07429999858140945,0.16910000145435333,0.19439999759197235,0.21739999949932098,0.21449999511241913,0.469125896692276,1.950980305671692,1561.0,0.36135372519493103,1.5810810327529907,0.469125896692276,0.18070654571056366,0.48217636346817017,0.7270542979240417,6.327465057373047,2.767371416091919,0.8830188512802124,3.557894468307495,0.693901002407074,0.5125628113746643,4.572625637054443,8.0,-15.786482810974121,-9.066187858581543,6.720294952392578,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.61175177593603,25.42031235035791]}"
22,352.0,0.9902680516242981,-0.13917310535907745,0.11029999703168869,0.336159884929657,0.05480000004172325,0.015200000256299973,0.03180000185966492,0.023900000378489494,0.1921568661928177,0.06469999998807907,0.14869999885559082,0.16949999332427979,0.17759999632835388,0.18529999256134033,0.5474222898483276,2.0127737522125244,1462.0,0.2924720346927643,1.475728154182434,0.5474222898483276,0.2563909888267517,0.5103602409362793,0.7571709156036377,7.236246109008789,3.419130563735962,0.7623990774154663,3.383647918701172,0.5918611288070679,0.4968268573284149,4.362832069396973,4.0,-15.59276294708252,-9.487130165100098,6.105632305145264,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.30127910933078,25.63646675277692]}"
23,241.0,-0.48480960726737976,-0.874619722366333,0.17960000038146973,0.25766173005104065,0.09960000216960907,0.023099999874830246,0.04320000112056732,0.04610000178217888,0.2245236188173294,0.0885000005364418,0.21130000054836273,0.23919999599456787,0.24709999561309814,0.2680000066757202,0.3863013684749603,1.6941895484924316,1633.0,0.4426877200603485,1.5790598392486572,0.3863013684749603,0.1271008402109146,0.4583602249622345,0.6700389385223389,5.061320781707764,2.2589285373687744,0.9788917899131775,3.9430692195892334,0.7744641304016113,0.590252697467804,3.895878314971924,12.0,-12.520837783813477,-6.3410115242004395,6.179826259613037,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.57349456030484,25.378604822702744]}"
24,118.0,-0.4694715738296509,0.882947564125061,0.16329999268054962,0.2641509473323822,0.10019999742507935,0.02250000089406967,0.03819999843835831,0.04050000011920929,0.28313249349594116,0.07159999758005142,0.15139999985694885,0.17170000076293945,0.18569999933242798,0.1973000019788742,0.2895635664463043,1.7179486751556396,1688.0,0.5509122610092163,1.7899158000946045,0.2895635664463043,0.027517402544617653,0.4303310215473175,0.6146416068077087,4.189973831176758,1.8151710033416748,0.9941591024398804,4.492891311645508,0.9464390277862549,0.5820895433425903,3.840425729751587,21.0,-13.316384315490723,-6.726884365081787,6.589500427246094,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.43532072608664,25.557099592660343]}"
25,0.0,1.0,0.0,0.22349999845027924,0.20112043619155884,0.14949999749660492,0.046799998730421066,0.07020000368356705,0.08410000056028366,0.2858181595802307,0.1225999966263771,0.17630000412464142,0.19329999387264252,0.2110999971628189,0.21529999375343323,0.14745885133743286,1.5035063028335571,1341.0,0.7429819107055664,1.8004072904586792,0.14745885133743286,-0.07229054719209671,0.25424903631210327,0.37985023856163025,2.225027561187744,1.3459278345108032,1.1124160289764404,3.2643978595733643,1.155847430229187,0.6651119589805603,2.6783294677734375,2.0,-16.384416580200195,-9.20402717590332,7.180388927459717,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.2414116843476,25.532849272713413]}"
26,111.0,-0.3583679497241974,0.9335803985595703,0.18930000066757202,0.2963198125362396,0.10540000349283218,0.025800000876188278,0.04390000179409981,0.03689999878406525,0.17834393680095673,0.0892999991774559,0.22759999334812164,0.25769999623298645,0.26820001006126404,0.2840000092983246,0.4130808711051941,1.8422001600265503,1366.0,0.415347158908844,1.4341084957122803,0.4130808711051941,0.12981648743152618,0.49866509437561035,0.755679726600647,7.185975551605225,2.4076244831085205,0.8324872851371765,4.098236560821533,0.7701990008354187,0.542829155921936,5.159374713897705,13.0,-13.818559646606445,-6.188988208770752,7.629571914672852,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.29745522290068,25.62872726283441]}"
27,19.0,0.9455185532569885,0.32556816935539246,0.24289999902248383,0.21582074463367462,0.15520000457763672,0.036400001496076584,0.057100001722574234,0.07010000199079514,0.3282789885997772,0.11389999836683273,0.18559999763965607,0.21220000088214874,0.22370000183582306,0.23149999976158142,0.15142691135406494,1.5504372119903564,1740.0,0.7369751930236816,1.9774266481399536,0.15142691135406494,-0.0564163476228714,0.34658297896385193,0.5133531093597412,3.1097559928894043,1.3568977117538452,1.2092759609222412,4.048818588256836,1.1195789575576782,0.6449793577194214,3.5104312896728516,8.0,-16.20553207397461,-10.152161598205566,6.053369522094727,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.70966559399706,25.495963747018703]}"
28,317.0,0.7313537001609802,-0.6819983720779419,0.2354000061750412,0.2619439661502838,0.13860000669956207,0.03840000182390213,0.06679999828338623,0.07320000231266022,0.1982083022594452,0.12430000305175781,0.20880000293254852,0.24320000410079956,0.2741999924182892,0.28369998931884766,0.31238216161727905,1.709821343421936,1546.0,0.5239463448524475,1.4944134950637817,0.31238216161727905,0.04679205268621445,0.38373205065727234,0.5644412636756897,3.5918033123016357,1.9085924625396729,1.0447241067886353,3.4318995475769043,0.9105991125106812,0.5848564505577087,3.290106773376465,16.0,-15.557439804077148,-9.525256156921387,6.032183647155762,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.48330541842233,25.395761382651656]}"
29,107.0,-0.2923716902732849,0.9563047289848328,0.14900000393390656,0.1790999472141266,0.1031000018119812,0.03189999982714653,0.04899999871850014,0.06109999865293503,0.24280574917793274,0.07419999688863754,0.08869999647140503,0.09969999641180038,0.10610000044107437,0.11309999972581863,-0.0011098553659394383,1.4363502264022827,1527.0,1.0022221803665161,1.6413301229476929,-0.0011098553659394383,-0.19676947593688965,0.1476219892501831,0.21353298425674438,1.5430182218551636,0.9977827668190002,1.1584967374801636,3.0187792778015137,1.4899451732635498,0.6962090730667114,2.4589040279388428,3.0,-19.433805465698242,-12.475802421569824,6.958003520965576,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.31670916578186,25.520807254647867]}"
30,116.0,-0.4383711516857147,0.8987940549850464,0.20029999315738678,0.18342433869838715,0.1371999979019165,0.04149999842047691,0.06360000371932983,0.07199999690055847,0.2003910094499588,0.10419999808073044,0.18860000371932983,0.21770000457763672,0.22759999334812164,0.2425999939441681,0.2044007033109665,1.4492524862289429,1578.0,0.6605769395828247,1.5012224912643433,0.2044007033109665,0.0625000074505806,0.36190158128738403,0.49734368920326233,2.9788618087768555,1.5138282775878906,1.0470162630081177,3.063004970550537,0.8823529481887817,0.6900108456611633,2.7945401668548584,13.0,-14.268876075744629,-7.901686668395996,6.367189407348633,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.42618812547933,25.45786349601182]}"
31,301.0,0.5150380730628967,-0.8571673035621643,0.13609999418258667,0.2694214880466461,0.07680000364780426,0.026599999517202377,0.04670000076293945,0.05009999871253967,0.2430703490972519,0.08669999986886978,0.14650000631809235,0.163100004196167,0.17159999907016754,0.17870000004768372,0.40281692147254944,1.7375565767288208,1483.0,0.4257027804851532,1.6422533988952637,0.40281692147254944,0.17092479765415192,0.3822284936904907,0.5618279576301575,3.5644171237945557,2.3490567207336426,0.9875622391700745,2.7096774578094482,0.7080516219139099,0.5755208134651184,2.6563146114349365,5.0,-17.071781158447266,-9.410442352294922,7.661337375640869,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.68585704639916,25.626102503245093]}"
32,200.0,-0.9396926164627075,-0.3420201539993286,0.10769999772310257,0.24014776945114136,0.06859999895095825,0.027400000020861626,0.04490000009536743,0.042500000447034836,0.174852654337883,0.05719999969005585,0.09040000289678574,0.11029999703168869,0.10620000213384628,0.12460000067949295,0.19357092678546906,1.63209068775177,1539.0,0.675644040107727,1.42380952835083,0.19357092678546906,-0.022895127534866333,0.290140837430954,0.35987263917922974,2.124378204345703,1.4800692796707153,0.9157174825668335,2.304123878479004,1.0468631982803345,0.6127110719680786,2.634577751159668,1.0,-16.49258804321289,-9.875386238098145,6.617201328277588,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.33142290446548,25.546064888335252]}"
33,0.0,1.0,0.0,0.19599999487400055,0.18547269701957703,0.1370999962091446,0.043299999088048935,0.06289999932050705,0.08169999718666077,0.2959349751472473,0.11580000072717667,0.14730000495910645,0.16609999537467957,0.17430000007152557,0.1860000044107437,0.11217010021209717,1.4554117918014526,1436.0,0.7982860803604126,1.840646743774414,0.11217010021209717,-0.06932513415813446,0.23694171011447906,0.3454545736312866,2.055555582046509,1.2526837587356567,1.2725856304168701,3.076422691345215,1.1489782333374023,0.6870907545089722,2.4417531490325928,0.0,-16.29746437072754,-8.69990062713623,7.597564697265625,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.36786602558414,25.6231952935494]}"
34,142.0,-0.7880107760429382,0.6156615018844604,0.20029999315738678,0.22808091342449188,0.12680000066757202,0.030400000512599945,0.05310000106692314,0.06109999865293503,0.3449222445487976,0.09369999915361404,0.16099999845027924,0.18549999594688416,0.1973000019788742,0.21469999849796295,0.1564578115940094,1.5909451246261597,1591.0,0.7294188737869263,2.053072690963745,0.1564578115940094,-0.03398449718952179,0.3569321632385254,0.5317570567131042,3.271286964416504,1.3709542751312256,1.247292399406433,4.485074520111084,1.0703601837158203,0.6285572052001953,3.546644926071167,8.0,-17.043033599853516,-10.719627380371094,6.3234052658081055,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.57897979039056,25.60542763546979]}"
35,114.0,-0.4067366421222687,0.9135454297065735,0.30720001459121704,0.16173459589481354,0.22519999742507935,0.05609999969601631,0.08139999955892563,0.11060000211000443,0.32804879546165466,0.14390000700950623,0.18400000035762787,0.20350000262260437,0.2298000007867813,0.24629999697208405,-0.010587948374450207,1.3858791589736938,1632.0,1.0214024782180786,1.9764065742492676,-0.010587948374450207,-0.17543527483940125,0.22958904504776,0.3195299208164215,1.9391447305679321,0.9790459871292114,1.3715366125106812,3.759216547012329,1.4255220890045166,0.7215636372566223,2.791783332824707,5.0,-17.66135025024414,-11.179567337036133,6.481783390045166,25.534980113099085,91.47573991149224,INDIA_ZONE_003,"{""type"":""Point"",""coordinates"":[91.56227831650578,25.50532538605016]}"
