longitude,latitude,age,supergroup,group_name,formation,lithologic,sub_group,intrusive,stratigraphy_new
81.10807827467656,18.835838584805938,PALAEOPROTEROZOIC,,,,,,,
81.20752599233981,18.857953614106798,CENOZOIC,,,,,,,
81.12568189884297,18.9581833007438,ARCHAEAN,,,,,,,
81.14986,18.96268049180328,ARCHAEAN,,,,,,,
81.2430348225,18.766062615,ARCHAEAN,,,,,,,
81.2500656375,18.859009665000002,ARCHAEAN,,,,,,,
81.27618305600001,18.788071146,ARCHAEAN,,,,,,,
81.3359522275,18.818913655,ARCHAEAN,,,,,,,
81.36169198968,18.788922894560002,ARCHAEAN,,,,,,,
81.138125801875,18.876139769583336,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.27297326693467,18.81589004361809,ARCHAEAN,,,,,,,
81.22691113979381,18.724901922727994,CENOZOIC,,,,,,,
81.23057937187319,18.736691021847825,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.24044465008264,18.723434738595042,CENOZOIC,,,,,,,
81.17120655899306,18.622907523993053,ARCHAEAN,,,,,,,
81.30931284238947,18.819332973157895,PALAEOPROTEROZOIC,,,,,,,
81.38030232157895,18.715571190000002,ARCHAEAN,,,,,,,
81.3744121805,18.705846556,ARCHAEAN,,,,,,,
81.3308542526,18.6905425629,ARCHAEAN,,,,,,,
81.2920675,18.5198325,ARCHAEAN,,,,,,,
81.38443301206613,18.669425583884298,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.29892921350597,18.704601738326694,PALAEOPROTEROZOIC,,,,,,,
81.2369360784,18.97544691704,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.44273068612546,18.761008691771217,ARCHAEAN,,,,,,,
81.40918653175257,18.748034196907216,ARCHAEAN,,,,,,,
78.80053668093112,22.106824951610452,NEOPROTEROZOIC,,,,,,,
78.71398199489796,22.037407380612244,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
78.91046181934233,22.185720135379427,PALAEOPROTEROZOIC,,,,,,,
78.721271691247,22.16325747055156,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
78.74959779872727,22.042169461636366,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
78.7176466555133,22.07305521380228,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
78.931728045,21.6441320625,ARCHAEAN,,,,,,,
78.96188472182854,21.668883735382526,PALAEOPROTEROZOIC,,,,,,,
80.38036110697247,22.43332229357798,PALAEOPROTEROZOIC,,,,,,,
80.50454607410627,22.431820800748792,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
80.51518146135267,22.37589200483092,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
80.70702288488224,22.260611698800858,CENOZOIC,,,,,,,
80.73782262758333,22.2886619895,ARCHAEAN,,,,,,,
80.79997536404522,22.450143445201004,ARCHAEAN,,,,,,,
80.93104244562925,22.55167886161457,ARCHAEAN,,,,,,,
80.622958265,21.1918534625,PALAEOPROTEROZOIC,,,,,,,
80.66078137333334,21.220439730119047,PALAEOPROTEROZOIC,,,,,,,
80.4628687195122,21.095610487804876,PALAEOPROTEROZOIC,,,,,,,
80.26477623266304,20.882739242536232,ARCHAEAN,,,,,,,
80.50061759273684,21.34466870571579,PALAEOPROTEROZOIC,,,,,,,
79.96329022893939,19.32089797742424,NEOPROTEROZOIC,,,,,,,
80.7956003153202,20.487149846059115,PALAEOPROTEROZOIC,,,,,,,
80.8560041118421,20.44860539473684,CENOZOIC,,,,,,,
80.64137361259668,20.172487971878454,ARCHAEAN,,,,,,,
80.7761041554379,20.515432421816993,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
80.87128693518518,20.39662930065461,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
80.82248840807692,20.477781370153846,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
80.92270086869564,20.401507903913046,CENOZOIC,,,,,,,
80.84475708312499,20.31833321441667,CENOZOIC,,,,,,,
80.7465404700326,20.146162302885084,PALAEOPROTEROZOIC,,,,,,,
80.80192790444444,19.984710924444446,PALAEOPROTEROZOIC,,,,,,,
80.91636922777778,20.25508750111111,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
80.55542216545895,20.84091587710584,PALAEOPROTEROZOIC,,,,,,,
81.32623744563877,18.802002323083702,ARCHAEAN,,,,,,,
81.248829655,18.986108363333333,ARCHAEAN,,,,,,,
81.24855639546763,18.96954423848921,ARCHAEAN,,,,,,,
81.33800912960527,18.96498999526316,ARCHAEAN,,,,,,,
81.34414575067962,18.814458680194175,ARCHAEAN,,,,,,,
81.13084324027778,18.677821111805557,ARCHAEAN,,,,,,,
81.01896282657894,18.680006578947367,ARCHAEAN,,,,,,,
81.08339051545455,18.711591116363635,ARCHAEAN,,,,,,,
81.21711286714286,18.514229938571425,ARCHAEAN,,,,,,,
81.04708967097223,20.521713401111114,PALAEOPROTEROZOIC,,,,,,,
81.02837448545453,20.542444379350652,ARCHAEAN,,,,,,,
80.79997850394575,20.20106359082614,PALAEOPROTEROZOIC,,,,,,,
80.88514745787235,20.6324113258347,PALAEOPROTEROZOIC,,,,,,,
81.00142813154658,20.50267526586116,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.01020595948413,20.65523389761905,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
81.092882,19.852058,CENOZOIC,,,,,,,
81.15555965,19.8370516975,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.163926062,19.776664293,CENOZOIC,,,,,,,
81.08168432037874,19.80226216574901,CENOZOIC,,,,,,,
81.09846739623762,19.858367068201318,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.32532857142857,19.548401428571427,ARCHAEAN,,,,,,,
81.27162879629086,19.37983303253268,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.29518078814345,19.448776015443038,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
81.85244551516858,19.183402006760804,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
82.72326134769006,20.38722051008772,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.67048015384616,19.86950446153846,ARCHAEAN,,,,,,,
82.65193250492746,19.910919522438615,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.70725637576659,20.195310518993136,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.79335109980646,20.522849880451613,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.81698889102539,20.689041023699307,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.21034664750897,20.50383918947954,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.07695512937639,19.963311181336305,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.70769551743393,18.682021509019297,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.92664691125,19.7136788125,ARCHAEAN,,,,,,,
81.69256359513514,18.631787613986486,QUATERNARY,,,,,,,
81.97401223927703,18.71916191639125,PALAEOPROTEROZOIC - MESOPROTEROZOIC,,,,,,,
82.11308554880954,18.57877151793651,PALAEOPROTEROZOIC,,,,,,,
82.06677826165068,18.634554045541098,ARCHAEAN,,,,,,,
81.9557234225,19.578528035,PALAEOPROTEROZOIC,,,,,,,
81.96760126235294,19.598402715882354,ARCHAEAN,,,,,,,
81.76744302053294,19.474308626986435,PALAEOPROTEROZOIC,,,,,,,
81.85541890259616,19.63294236051282,ARCHAEAN,,,,,,,
81.79531008779662,19.657889386991524,ARCHAEAN,,,,,,,
81.75605496644296,19.61823677852349,ARCHAEAN,,,,,,,
82.14766623104592,19.599319345841838,ARCHAEAN,,,,,,,
73.09061268558558,21.62396137768769,MIOCENE - PLIOCENE,,,,,,,
73.21523562333333,21.65934521301333,EOCENE,,,,,,,
73.0268668625,21.50073496,QUATERNARY,,,,,,,
73.15754062824054,21.625028996815146,MIOCENE,,,,,,,
73.03208499704938,21.539275585617286,MIOCENE,,,,,,,
72.93518175935252,21.33372449505995,MIOCENE,,,,,,,
73.07596925708862,21.397132591265823,EOCENE - OLIGOCENE,,,,,,,
73.08581575476923,21.397942327769233,EOCENE,,,,,,,
73.09992440991228,21.396815236403512,EOCENE,,,,,,,
80.19075880959754,22.19604931879263,NEOPROTEROZOIC,,,,,,,
79.95090898558139,21.868743630930233,PALAEOPROTEROZOIC,,,,,,,
79.26874535522522,21.40849015693694,PALAEOPROTEROZOIC,,,,,,,
77.610698854375,22.129897585544555,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
77.71934175241378,21.988273262689653,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
77.62345723011595,22.06732229956522,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
77.57247676824562,21.94493678894737,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.05144884946291,21.927434593913045,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
77.63189228649618,21.833397287407408,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
77.06632768538891,21.160575911439217,TRIASSIC - EARLY CRETACEOUS,GONDWANA,,,,,,
78.43328517821706,21.965108429844964,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
78.64639843565789,21.917395205789475,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
78.66963577111112,21.840236923703703,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
78.33035903239677,21.97630250359096,PALAEOPROTEROZOIC,,,,,,,
77.73448678510417,22.2962345559375,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
77.75308833849057,22.363715014009436,CENOZOIC,,,,,,,
78.03715471473684,22.110388812947367,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.50447915179487,22.156305405897434,PALAEOPROTEROZOIC,,,,,,,
78.5860188741096,22.166304642328768,PALAEOPROTEROZOIC,,,,,,,
77.78601966911681,22.250560714301994,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
77.85069496077587,22.241400856034485,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.17820593615384,22.142858334871796,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
77.93519956074324,22.236349881824324,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.6219023125,22.223755695833333,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.6390759125,22.1921340225,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.621510536,22.188490114,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.79424591112904,22.180717616048387,TRIASSIC - EARLY CRETACEOUS,GONDWANA,,,,,,
78.81147023771864,22.198750837604564,LATE  PERMIAN,GONDWANA,,,,,,
78.79744560957894,22.184238115894736,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.68866826715278,22.185687258125,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.46070770954415,22.128762202692307,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
79.95746667700409,22.26688639707139,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
78.19514628213355,22.256591669543973,LATE PERMIAN - EARLY TRIASSIC,GONDWANA,,,,,,
78.6350804647549,22.2314407764951,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
78.263329544,22.429338710666666,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
78.78573361000001,22.185630278333335,LATE  PERMIAN,GONDWANA,,,,,,
79.00155758525253,22.173075195353537,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
77.61711943942149,22.43808108490358,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
79.06171151761518,22.1447315098916,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
80.88018611455158,21.75473194706278,CENOZOIC,,,,,,,
80.82719967213114,21.758016967213116,PALAEOPROTEROZOIC,,,,,,,
81.01845005198346,21.695221709173556,QUATERNARY,,,,,,,
80.91988364,21.54898107,PALAEOPROTEROZOIC - MESOPROTEROZOIC,,,,,,,
80.97310103388608,21.619447254227847,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
81.27462699563759,22.4285309447651,PROTEROZOIC,,,,,,,
80.99926870138843,21.824326902413222,PALAEOPROTEROZOIC,,,,,,,
80.74722747377594,20.554720687095436,PALAEOPROTEROZOIC,,,,,,,
80.14568413228261,21.783677408043477,NEOPROTEROZOIC,,,,,,,
80.22598809917355,21.73366396694215,CENOZOIC,,,,,,,
82.35968836443762,22.40693520750511,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
82.52063374558055,22.57952027478848,PROTEROZOIC,,,,,,,
82.4365088355036,22.774772270071942,PROTEROZOIC,,,,,,,
82.59513762108553,22.692510809296053,PROTEROZOIC,,,,,,,
82.63773009621359,22.575109958330096,PROTEROZOIC,,,,,,,
82.73844447109022,22.673217027293234,PROTEROZOIC,,,,,,,
82.86012879541322,22.707509385743805,PROTEROZOIC,,,,,,,
82.794384972,22.635121394,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
83.11364306322581,23.043237209596775,PROTEROZOIC,,,,,,,
82.8555260883166,24.169189695995843,QUATERNARY,,,,,,,
82.64049532475177,23.298459100567378,PROTEROZOIC,,,,,,,
81.42455791628954,23.452456163721177,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
82.37839456181818,23.26348545909091,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
83.2024844188421,22.062363118315787,PROTEROZOIC,,,,,,,
83.26943199902834,21.999582633360326,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
82.78202989545,24.20155940045,PALAEOPROTEROZOIC,,,,,,,
82.8664579005053,24.18599078386604,PALAEOPROTEROZOIC,,,,,,,
82.93044853049793,24.193617403412865,PALAEOPROTEROZOIC,,,,,,,
83.14224114372094,23.81075148609302,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
83.47824039058283,23.78856998981595,LATE CARBONIFEROUS - PERMIAN,GONDWANA,,,,,,
80.73942198173913,23.835375671086954,QUATERNARY,,,,,,,
82.90454513640546,23.545174855553665,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
82.67928362285426,23.421680328582998,LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,,,,,,
83.05837721207865,24.139689272247193,PALAEOPROTEROZOIC,,,,,,,
83.08146098263158,22.94140208368421,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
79.52285633229756,22.95649203077935,PALAEOPROTEROZOIC,,,,,,,
77.861572721734,22.546803617390573,PALAEOPROTEROZOIC,,,,,,,
78.59199922339913,22.621989191107424,TRIASSIC - EARLY CRETACEOUS,GONDWANA,,,,,,
80.89469602306998,20.307362133705453,CENOZOIC,,,,,,,
78.85623973791309,22.46849309182444,TRIASSIC - EARLY CRETACEOUS,GONDWANA,,,,,,
79.72480092415255,23.08487209313559,PALAEOPROTEROZOIC,,,,,,,
79.88549322,23.122487075000002,PALAEOPROTEROZOIC,,,,,,,
79.99497413077869,23.152987750532787,LATE CRETACEOUS,,,,,,,
79.44629901480073,24.08943400199879,QUATERNARY,,,,,,,
79.10263097446237,24.01648549962366,NEOPROTEROZOIC,VINDHYAN,,,,,,
79.06187127229602,23.9786394935389,LATE CRETACEOUS,,,,,,,
78.71644675489796,24.30381830357143,QUATERNARY,,,,,,,
78.85532002746073,24.267587358403144,MESOPROTEROZOIC,VINDHYAN,,,,,,
78.29168584642856,24.381358605918365,MESOPROTEROZOIC - NEOPROTEOZOIC,VINDHYAN,,,,,,
77.60863855651516,25.2371503175,QUATERNARY,,,,,,,
79.36283075399112,24.91605714498081,MESOPROTEROZOIC,VINDHYAN,,,,,,
79.86182014308113,24.62605676818596,MESOPROTEROZOIC,VINDHYAN,,,,,,
80.51643637927393,24.9460370760066,MESOPROTEROZOIC,VINDHYAN,,,,,,
78.87583539510638,24.077196184042553,MESOPROTEROZOIC - NEOPROTEOZOIC,VINDHYAN,,,,,,
82.93457607458662,20.354397901437007,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.6838151169816,18.60231059601227,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.01354045938173,18.45333639532258,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.86992397791367,18.340742979064746,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.31460482355855,18.957914910585586,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.81830482984849,18.68520755833333,ARCHAEAN - PROTEROZOIC,SOUTHERN GRANULITE TERRAIN,,,,,,
82.79642870141936,21.438223803225807,PALAEOPROTEROZOIC,,,,,,,
82.89342826088235,21.20896530035294,ARCHAEAN,,,,,,,
82.89215415180328,21.21528091180328,ARCHAEAN,,,,,,,
82.9175464260584,21.228880863357663,ARCHAEAN,,,,,,,
82.61250942814814,21.31137705787037,PALAEOPROTEROZOIC,,,,,,,
82.76717812953488,21.19328398248062,PALAEOPROTEROZOIC,,,,,,,
82.56368332112947,21.389277891101926,PALAEOPROTEROZOIC,,,,,,,
82.87482341232668,21.28098764958872,PALAEOPROTEROZOIC,,,,,,,
82.64463891079231,21.201953010351616,ARCHAEAN,,,,,,,
83.02646812599737,21.435499784887714,PALAEOPROTEROZOIC,,,,,,,
82.78851700759024,21.45436126188522,PALAEOPROTEROZOIC,,,,,,,
83.00959304765557,21.495773402093583,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
83.1811125401613,21.45148859919355,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
83.68643084517858,21.587873761428572,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
85.01135472150544,21.338002051395726,ARCHAEAN- PALAEOPROTEROZOIC,PENINSULAR GNEISSIC COMPLEX,,,,,,
83.12135297794119,21.885957977941175,MESOPROTEROZOIC - NEOPROTEOZOIC,CHHATTISGARH,,,,,,
83.80860639054082,22.168984415726403,PALAEOPROTEROZOIC,,,,,,,
84.2541594968972,22.16135725635514,NEOPROTEROZOIC,,,,,,,
84.28669129482759,22.266436692068964,NEOPROTEROZOIC,,,,,,,
84.26439603439452,22.14722037530599,QUATERNARY,,,,,,,
85.24389294342224,21.68296751725934,ARCHAEAN- PALAEOPROTEROZOIC,,,,,,,
85.54175590536822,22.09636009641473,PALAEOPROTEROZOIC,,,,,,,
85.65294717272728,22.546770017727273,PALAEOPROTEROZOIC,,,,,,,
85.64266294458334,22.50286653541667,PALAEOPROTEROZOIC,,,,,,,
85.62711772428572,22.521592020000003,PALAEOPROTEROZOIC,,,,,,,
85.62681947,22.56446656,PALAEOPROTEROZOIC,,,,,,,
85.60721653219107,22.557934011528666,PALAEOPROTEROZOIC,,,,,,,
85.48352058637414,22.48146480965358,PALAEOPROTEROZOIC,,,,,,,
86.16076881932203,22.69709087376271,ARCHAEAN,,,,,,,
86.1418576797705,22.73386698029508,MESOPROTEROZOIC,,,,,,,
86.03908645521739,22.77042824068323,MESOPROTEROZOIC,,,,,,,
85.7060393366242,22.297184923821657,ARCHAEAN,,,,,,,
85.71069988913794,22.341772946293105,ARCHAEAN,,,,,,,
85.73482249733334,22.322939506,ARCHAEAN,,,,,,,
85.71042394578947,22.201734451578947,ARCHAEAN,,,,,,,
83.43292308528052,19.617871685379537,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.3621226860176,19.49757564238724,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.683627615,19.726694895,QUATERNARY,,,,,,,
83.61568336999999,19.76558557857143,QUATERNARY,,,,,,,
83.6838084004209,19.739749812728594,QUATERNARY,,,,,,,
83.76882442812392,19.942476761462995,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.419897946674,19.81183152973568,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.47202875759966,19.955076090166113,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.303029925,19.8243084975,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.25933749110565,19.832776476036038,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.18162271302631,18.893688557324563,ARCHAEAN - PROTEROZOIC,SOUTHERN GRANULITE TERRAIN,,,,,,
84.24250042167213,19.100353991245903,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.52089610411765,17.955209489411764,CENOZOIC,,,,,,,
83.53556452807692,18.18622670105769,CENOZOIC,,,,,,,
83.56426850857143,18.14522413142857,CENOZOIC,,,,,,,
83.568389189375,18.11521364625,CENOZOIC,,,,,,,
83.57801998333333,18.082867750000002,CENOZOIC,,,,,,,
83.1916889692857,18.886996226428572,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.22515261716983,18.813545621320753,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.3769000125,19.1387406825,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.58344897345455,18.992737287939395,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.42822626579485,19.527001179377734,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.37058329221932,19.121024344308093,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.42723505484375,19.39785199353125,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.42603890731212,19.264047014136764,QUATERNARY,,,,,,,
83.58164199135872,20.272909042706086,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.71175696644896,20.22208736970831,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.40148464432545,20.225128256995827,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.81415459166666,20.696507433,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.31973829188968,20.01186007596244,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.32995616883721,20.01560051744186,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.10584295637362,18.508740654065935,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.17097988387097,19.62749266677419,CENOZOIC,,,,,,,
82.74214716647577,17.6122962546696,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.11793910106509,17.705057837928994,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
80.96272547851063,17.960056036595745,ARCHAEAN,,,,,,,
83.22475735133152,18.253015895407607,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.66615477307693,18.169949837810652,TRIASSIC - EARLY CRETACEOUS,GONDWANA,,,,,,
83.41289557588235,18.17017041764706,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.505711715,18.689407215,QUATERNARY,,,,,,,
83.11628579104605,19.13695412516771,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.21172489599999,19.392831956000002,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.2295256095858,19.367812850473374,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.29016138446154,19.324673190307692,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.6696498324,18.550245612141175,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.1073495606495,19.794254786528555,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.37313407982302,19.499430626460175,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.05709540489654,19.230086454551724,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.03786727014925,19.176113124477613,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.33790460750774,19.488618257910215,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.70969226981836,19.27445205829828,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.16085547176638,20.14040093997151,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.96664534210525,20.141962699736844,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.03761733775316,20.094226480806963,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.1273626571753,20.331517788174388,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.99261733541036,20.329302982821968,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.83769288140299,20.15297090032836,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.91593506685413,20.185074623936732,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.82222268623632,20.032716761050327,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.15682413777778,19.373753481875,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.29921088374999,20.0954139925,QUATERNARY,,,,,,,
85.34429030614149,20.116092410546624,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.79450435508109,20.5478285702973,PROTEROZOIC,,,,,,,
83.70021407609319,20.455945934444443,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
83.69154597587132,20.461353556621983,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.79744519006569,20.40579249315271,CENOZOIC,,,,,,,
85.772810983125,20.35450540875,JURASSIC- CRETACEOUS,GONDWANA,,,,,,
85.5839348625,20.2847891625,QUATERNARY,,,,,,,
85.03266854792453,19.867089964716982,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.99724396108738,19.913140175805825,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.017270758,19.760230064,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.98654327920916,19.756494834401668,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.04090838844594,19.852413117702703,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.2345957406909,19.81178656469091,PROTEROZOIC,,,,,,,
85.14731918385965,19.862584783508773,PROTEROZOIC,,,,,,,
85.07124770186635,20.317261480207375,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.11367257666666,20.358863788823527,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.09076146040172,20.258552134375897,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.21363936022267,20.101003828502026,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.66153765694737,20.290967478421052,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
82.69911285714285,21.14171357142857,ARCHAEAN,,,,,,,
82.67230212000001,21.182422080000002,ARCHAEAN,,,,,,,
85.25484005547825,20.768286963228263,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.14490114279221,20.685377005,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.183750914899,20.670809108080807,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
85.11886798468355,20.508945364177215,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.83111455086956,20.85541177804348,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
84.69888495895833,20.80478224166667,ARCHAEAN - PROTEROZOIC,EASTERN GHAT,,,,,,
